queries_offline_small/airplane-2.jpg	680000/680060.jpg:0.667198	18000/18018.jpg:0.702181	241000/241097.jpg:0.7433	193000/193042.jpg:0.762627	798000/798098.jpg:0.764002	606000/606010.jpg:0.766213	191000/191027.jpg:0.769364	404000/404073.jpg:0.772247	199000/199034.jpg:0.784512	479000/479063.jpg:0.785779	424000/424058.jpg:0.801749	184000/184009.jpg:0.806137	236000/236001.jpg:0.80992	228000/228024.jpg:0.811131	61000/61024.jpg:0.816738	513000/513011.jpg:0.818341	697000/697065.jpg:0.825294	191000/191009.jpg:0.825626	553000/553078.jpg:0.826865	567000/567067.jpg:0.833829	191000/191095.jpg:0.835193	648000/648086.jpg:0.845871	61000/61051.jpg:0.848767	367000/367067.jpg:0.848898	661000/661051.jpg:0.851958	310000/310090.jpg:0.856426	257000/257021.jpg:0.857395	697000/697085.jpg:0.860582	669000/669091.jpg:0.861756	248000/248088.jpg:0.862303	834000/834021.jpg:0.862402	70000/70047.jpg:0.863553	61000/61048.jpg:0.864987	854000/854086.jpg:0.872163	370000/370095.jpg:0.87412	697000/697028.jpg:0.874418	591000/591055.jpg:0.87694	61000/61090.jpg:0.885234	604000/604032.jpg:0.886922	539000/539063.jpg:0.895333	117000/117085.jpg:0.900203	351000/351009.jpg:0.909833	615000/615027.jpg:0.912021	603000/603057.jpg:0.913394	546000/546007.jpg:0.914137	604000/604028.jpg:0.918648	228000/228019.jpg:0.924432	191000/191025.jpg:0.930789	225000/225074.jpg:0.933025	669000/669059.jpg:0.934889
queries_offline_small/airplane-takeoff-3.jpg	661000/661023.jpg:0.845933	39000/39034.jpg:0.855067	661000/661000.jpg:0.879309	474000/474096.jpg:0.902557	230000/230096.jpg:0.920653	213000/213091.jpg:0.934549	70000/70010.jpg:0.937996	661000/661051.jpg:0.950261	311000/311060.jpg:0.95995	70000/70076.jpg:0.973503	160000/160004.jpg:0.992003	246000/246098.jpg:1.0124	661000/661074.jpg:1.02661	661000/661005.jpg:1.03598	459000/459023.jpg:1.04152	16000/16067.jpg:1.04908	798000/798064.jpg:1.06917	138000/138009.jpg:1.0817	262000/262075.jpg:1.08976	798000/798098.jpg:1.09433	613000/613071.jpg:1.09715	106000/106030.jpg:1.09989	624000/624021.jpg:1.10013	228000/228024.jpg:1.11189	381000/381004.jpg:1.11404	647000/647033.jpg:1.11747	590000/590069.jpg:1.13421	803000/803042.jpg:1.13979	654000/654080.jpg:1.14601	590000/590035.jpg:1.14974	553000/553078.jpg:1.15253	648000/648037.jpg:1.15571	648000/648033.jpg:1.15689	135000/135045.jpg:1.16193	53000/53091.jpg:1.16586	61000/61090.jpg:1.17136	276000/276011.jpg:1.17303	721000/721055.jpg:1.17432	672000/672069.jpg:1.17544	868000/868081.jpg:1.17659	376000/376057.jpg:1.18092	114000/114071.jpg:1.19031	553000/553059.jpg:1.19394	615000/615006.jpg:1.19906	466000/466080.jpg:1.20143	61000/61088.jpg:1.20377	193000/193043.jpg:1.20506	217000/217039.jpg:1.21033	661000/661033.jpg:1.2153	370000/370088.jpg:1.22159
queries_offline_small/apartment.jpg	620000/620055.jpg:0.958739	686000/686061.jpg:1.00154	545000/545066.jpg:1.02332	532000/532087.jpg:1.02621	758000/758093.jpg:1.04808	701000/701044.jpg:1.0587	356000/356021.jpg:1.0626	608000/608070.jpg:1.11624	57000/57062.jpg:1.12981	489000/489060.jpg:1.13114	591000/591013.jpg:1.13456	424000/424089.jpg:1.13676	361000/361075.jpg:1.15888	817000/817086.jpg:1.16463	89000/89036.jpg:1.16834	364000/364078.jpg:1.1706	404000/404070.jpg:1.17077	541000/541047.jpg:1.17161	275000/275099.jpg:1.17266	51000/51027.jpg:1.17328	237000/237018.jpg:1.18178	405000/405069.jpg:1.18489	519000/519021.jpg:1.18734	659000/659014.jpg:1.19145	330000/330087.jpg:1.19264	413000/413050.jpg:1.19394	330000/330083.jpg:1.1998	277000/277002.jpg:1.203	364000/364058.jpg:1.20747	591000/591007.jpg:1.22135	557000/557078.jpg:1.22235	611000/611090.jpg:1.22592	279000/279019.jpg:1.23003	361000/361063.jpg:1.23184	369000/369002.jpg:1.23573	78000/78039.jpg:1.23759	817000/817097.jpg:1.23824	482000/482023.jpg:1.24996	549000/549084.jpg:1.25286	259000/259033.jpg:1.25374	817000/817012.jpg:1.25431	390000/390098.jpg:1.25485	673000/673006.jpg:1.25952	273000/273077.jpg:1.2598	548000/548094.jpg:1.2631	532000/532026.jpg:1.26471	639000/639025.jpg:1.26738	256000/256056.jpg:1.26897	659000/659057.jpg:1.27226	883000/883023.jpg:1.2749
queries_offline_small/apple-11.jpg	84000/84063.jpg:0.994669	867000/867005.jpg:0.99984	617000/617061.jpg:1.0021	133000/133060.jpg:1.02022	740000/740087.jpg:1.02515	84000/84066.jpg:1.04334	115000/115091.jpg:1.04728	133000/133052.jpg:1.04805	132000/132015.jpg:1.05409	51000/51087.jpg:1.05685	133000/133050.jpg:1.07469	207000/207042.jpg:1.09319	91000/91000.jpg:1.09589	432000/432082.jpg:1.10227	133000/133049.jpg:1.10318	152000/152060.jpg:1.10743	360000/360045.jpg:1.11077	192000/192011.jpg:1.11106	132000/132036.jpg:1.11249	115000/115003.jpg:1.11464	532000/532066.jpg:1.11696	133000/133019.jpg:1.12082	221000/221070.jpg:1.12177	133000/133083.jpg:1.12683	687000/687077.jpg:1.13356	268000/268060.jpg:1.1351	302000/302073.jpg:1.14353	453000/453035.jpg:1.15316	217000/217060.jpg:1.15416	142000/142058.jpg:1.15442	279000/279069.jpg:1.16548	147000/147092.jpg:1.1691	103000/103029.jpg:1.16961	16000/16080.jpg:1.17106	514000/514024.jpg:1.17395	127000/127090.jpg:1.17547	132000/132003.jpg:1.18728	51000/51083.jpg:1.1883	241000/241046.jpg:1.19223	115000/115027.jpg:1.19744	152000/152036.jpg:1.19881	127000/127022.jpg:1.20287	586000/586031.jpg:1.20589	318000/318081.jpg:1.20746	51000/51077.jpg:1.20796	84000/84099.jpg:1.21365	127000/127094.jpg:1.2142	68000/68014.jpg:1.21508	819000/819076.jpg:1.22002	83000/83001.jpg:1.22183
queries_offline_small/arches-9.jpg	392000/392030.jpg:0.96107	316000/316023.jpg:0.989338	19000/19091.jpg:1.05973	39000/39033.jpg:1.09032	316000/316016.jpg:1.09423	168000/168043.jpg:1.13056	167000/167099.jpg:1.13063	392000/392023.jpg:1.13131	255000/255003.jpg:1.1348	510000/510065.jpg:1.17721	19000/19053.jpg:1.17827	18000/18077.jpg:1.17966	671000/671069.jpg:1.18041	392000/392088.jpg:1.18094	196000/196043.jpg:1.19831	666000/666035.jpg:1.20065	696000/696062.jpg:1.21823	392000/392081.jpg:1.23002	490000/490007.jpg:1.23139	305000/305093.jpg:1.23452	551000/551097.jpg:1.23928	872000/872082.jpg:1.24547	19000/19065.jpg:1.25557	555000/555074.jpg:1.26494	291000/291021.jpg:1.27963	392000/392035.jpg:1.29658	613000/613033.jpg:1.3005	696000/696024.jpg:1.30278	625000/625054.jpg:1.3136	480000/480006.jpg:1.32878	316000/316039.jpg:1.33123	607000/607074.jpg:1.34126	613000/613037.jpg:1.34333	261000/261037.jpg:1.34413	704000/704086.jpg:1.34685	316000/316065.jpg:1.3521	374000/374078.jpg:1.35353	134000/134071.jpg:1.35568	525000/525090.jpg:1.36238	850000/850077.jpg:1.3673	613000/613040.jpg:1.36937	30000/30088.jpg:1.37192	555000/555037.jpg:1.38636	340000/340058.jpg:1.38675	612000/612067.jpg:1.38757	340000/340043.jpg:1.39164	150000/150042.jpg:1.39709	856000/856079.jpg:1.40005	592000/592053.jpg:1.40814	632000/632092.jpg:1.40832
queries_offline_small/air-fighter.jpg	474000/474096.jpg:0.593414	661000/661005.jpg:0.758106	61000/61065.jpg:0.76156	70000/70010.jpg:0.803856	479000/479071.jpg:0.813606	528000/528092.jpg:0.815987	661000/661021.jpg:0.834687	568000/568027.jpg:0.835659	798000/798085.jpg:0.879879	643000/643072.jpg:0.888795	605000/605058.jpg:0.913316	661000/661033.jpg:0.942323	661000/661062.jpg:0.949301	599000/599065.jpg:0.949891	531000/531009.jpg:0.979636	661000/661026.jpg:0.980747	666000/666037.jpg:0.984757	42000/42036.jpg:0.985086	599000/599086.jpg:0.98862	854000/854040.jpg:0.991022	217000/217039.jpg:0.992731	257000/257082.jpg:0.994741	577000/577047.jpg:0.997302	286000/286062.jpg:1.00204	673000/673009.jpg:1.00665	262000/262064.jpg:1.00839	61000/61088.jpg:1.02223	367000/367067.jpg:1.02242	154000/154062.jpg:1.02456	661000/661037.jpg:1.02874	38000/38067.jpg:1.02977	661000/661079.jpg:1.04391	665000/665074.jpg:1.04435	648000/648036.jpg:1.045	262000/262075.jpg:1.06128	615000/615077.jpg:1.06143	528000/528077.jpg:1.07224	854000/854086.jpg:1.0729	351000/351097.jpg:1.07449	351000/351062.jpg:1.07673	669000/669043.jpg:1.08113	312000/312080.jpg:1.08427	191000/191095.jpg:1.08509	412000/412097.jpg:1.09116	697000/697062.jpg:1.09266	114000/114071.jpg:1.09506	606000/606078.jpg:1.09741	423000/423037.jpg:1.10063	225000/225047.jpg:1.10699	624000/624024.jpg:1.10705
queries_offline_small/apollo-earth.jpg	163000/163039.jpg:1.0926	686000/686007.jpg:1.32703	427000/427013.jpg:1.34308	306000/306021.jpg:1.37317	349000/349037.jpg:1.40454	328000/328081.jpg:1.41311	624000/624018.jpg:1.4184	353000/353031.jpg:1.47887	547000/547021.jpg:1.48351	326000/326036.jpg:1.53025	18000/18084.jpg:1.54226	95000/95069.jpg:1.56135	469000/469012.jpg:1.56506	403000/403063.jpg:1.57715	169000/169036.jpg:1.58123	365000/365049.jpg:1.5914	335000/335044.jpg:1.59741	346000/346053.jpg:1.60401	36100/36153.jpg:1.60646	568000/568084.jpg:1.6236	232000/232086.jpg:1.62687	164000/164071.jpg:1.62761	567000/567034.jpg:1.62887	479000/479087.jpg:1.6374	427000/427063.jpg:1.63831	426000/426059.jpg:1.65096	252000/252017.jpg:1.65897	44000/44091.jpg:1.66531	467000/467035.jpg:1.67636	45000/45081.jpg:1.68553	381000/381014.jpg:1.68865	62000/62054.jpg:1.68989	279000/279069.jpg:1.70349	731000/731039.jpg:1.70485	438000/438013.jpg:1.71141	399000/399024.jpg:1.71501	276000/276005.jpg:1.71994	292000/292006.jpg:1.72165	608000/608037.jpg:1.7238	735000/735094.jpg:1.72432	847000/847036.jpg:1.72664	470000/470046.jpg:1.72864	486000/486042.jpg:1.73145	883000/883044.jpg:1.73254	525000/525050.jpg:1.73337	276000/276058.jpg:1.7361	647000/647000.jpg:1.73733	418000/418018.jpg:1.73771	884000/884012.jpg:1.74559	799000/799098.jpg:1.7523
queries_offline_small/arches.jpg	326000/326023.jpg:0.858992	326000/326087.jpg:0.916821	835000/835036.jpg:0.954038	532000/532029.jpg:0.969172	281000/281048.jpg:0.981217	544000/544035.jpg:0.985442	734000/734029.jpg:1.01115	254000/254021.jpg:1.01686	647000/647060.jpg:1.02241	374000/374078.jpg:1.02828	438000/438009.jpg:1.0283	392000/392051.jpg:1.02862	607000/607023.jpg:1.03844	611000/611082.jpg:1.04101	509000/509054.jpg:1.04531	673000/673032.jpg:1.04539	89000/89058.jpg:1.05089	579000/579096.jpg:1.05671	856000/856063.jpg:1.06975	867000/867027.jpg:1.0723	203000/203050.jpg:1.09305	369000/369022.jpg:1.09993	227000/227095.jpg:1.10218	254000/254034.jpg:1.10359	290000/290083.jpg:1.10782	557000/557069.jpg:1.10866	235000/235012.jpg:1.11795	683000/683074.jpg:1.12322	212000/212018.jpg:1.1267	134000/134071.jpg:1.13244	30000/30051.jpg:1.14044	799000/799014.jpg:1.1406	305000/305082.jpg:1.14083	81000/81057.jpg:1.15053	632000/632021.jpg:1.1507	842000/842067.jpg:1.15151	235000/235025.jpg:1.15157	340000/340078.jpg:1.15242	247000/247043.jpg:1.15345	383000/383088.jpg:1.15358	555000/555083.jpg:1.15807	286000/286037.jpg:1.16337	288000/288089.jpg:1.16367	538000/538023.jpg:1.16743	628000/628061.jpg:1.16863	579000/579020.jpg:1.17283	636000/636063.jpg:1.17377	612000/612039.jpg:1.17423	299000/299079.jpg:1.1801	599000/599024.jpg:1.18041
queries_offline_small/apollo-2.jpg	168000/168073.jpg:0.951334	172000/172024.jpg:0.977937	328000/328039.jpg:0.980177	682000/682052.jpg:0.987613	70000/70026.jpg:1.00399	615000/615035.jpg:1.00522	798000/798097.jpg:1.00702	615000/615055.jpg:1.01021	204000/204082.jpg:1.01169	135000/135081.jpg:1.01314	103000/103030.jpg:1.01794	721000/721060.jpg:1.02238	525000/525023.jpg:1.03026	81000/81055.jpg:1.03159	671000/671049.jpg:1.03727	387000/387002.jpg:1.04292	479000/479029.jpg:1.05746	70000/70031.jpg:1.05883	81000/81095.jpg:1.06097	384000/384057.jpg:1.06541	855000/855088.jpg:1.06645	480000/480009.jpg:1.06776	379000/379065.jpg:1.07349	65000/65025.jpg:1.0784	730000/730068.jpg:1.08227	139000/139010.jpg:1.08353	663000/663064.jpg:1.08504	199000/199087.jpg:1.08578	38000/38033.jpg:1.08709	546000/546058.jpg:1.08881	264000/264056.jpg:1.08891	225000/225079.jpg:1.09082	470000/470057.jpg:1.10005	682000/682054.jpg:1.10362	732000/732081.jpg:1.10468	76000/76085.jpg:1.10936	387000/387053.jpg:1.11124	81000/81039.jpg:1.11393	695000/695025.jpg:1.1148	873000/873076.jpg:1.11525	884000/884000.jpg:1.11576	558000/558036.jpg:1.11618	677000/677047.jpg:1.11627	109000/109052.jpg:1.11702	439000/439077.jpg:1.11801	387000/387066.jpg:1.12279	669000/669012.jpg:1.12365	135000/135071.jpg:1.12562	836000/836011.jpg:1.12565	469000/469072.jpg:1.12699
queries_offline_small/alcatraz-island-prison.jpg	146000/146085.jpg:0.823098	126000/126044.jpg:0.938235	474000/474079.jpg:0.9452	271000/271064.jpg:0.953218	574000/574018.jpg:0.974811	369000/369011.jpg:0.975707	656000/656056.jpg:0.97932	149000/149071.jpg:0.979857	798000/798006.jpg:0.980963	418000/418089.jpg:0.981084	872000/872086.jpg:0.984821	39000/39060.jpg:0.984928	201000/201043.jpg:0.985277	361000/361064.jpg:0.987964	510000/510030.jpg:0.991351	224000/224047.jpg:0.998242	656000/656067.jpg:1.00378	467000/467013.jpg:1.00526	803000/803098.jpg:1.01169	167000/167028.jpg:1.01233	383000/383069.jpg:1.01295	588000/588056.jpg:1.01401	485000/485081.jpg:1.01722	867000/867070.jpg:1.01983	184000/184040.jpg:1.02051	274000/274034.jpg:1.02331	68000/68092.jpg:1.0241	146000/146072.jpg:1.02428	551000/551018.jpg:1.02525	201000/201034.jpg:1.02597	353000/353084.jpg:1.02755	383000/383010.jpg:1.02799	33000/33019.jpg:1.03231	128000/128052.jpg:1.03343	79000/79031.jpg:1.03479	703000/703006.jpg:1.0368	67000/67040.jpg:1.0451	822000/822095.jpg:1.05096	248000/248003.jpg:1.05646	236000/236099.jpg:1.06054	551000/551010.jpg:1.06078	67000/67050.jpg:1.06172	620000/620016.jpg:1.06209	104000/104004.jpg:1.0654	229000/229004.jpg:1.06848	166000/166064.jpg:1.07214	277000/277058.jpg:1.07318	732000/732062.jpg:1.07428	656000/656060.jpg:1.07516	229000/229039.jpg:1.07562
