hash,8,itr,25,probe,10,282.16
hash,8,itr,24,probe,10,280.5
hash,8,itr,23,probe,10,277.5
hash,8,itr,22,probe,10,274.92
hash,8,itr,21,probe,10,271.74
hash,8,itr,20,probe,10,268
hash,8,itr,19,probe,10,264.48
hash,8,itr,18,probe,10,260.68
hash,8,itr,17,probe,10,256.88
hash,8,itr,16,probe,10,250.82
hash,8,itr,15,probe,10,246.24
hash,8,itr,14,probe,10,241.22
hash,8,itr,13,probe,10,234.92
hash,8,itr,12,probe,10,229.82
hash,8,itr,11,probe,10,223.24
hash,8,itr,10,probe,10,216.94
hash,8,itr,9,probe,10,210.22
hash,8,itr,8,probe,10,203.6
hash,8,itr,7,probe,10,196.84
hash,8,itr,6,probe,10,189.46
hash,8,itr,5,probe,10,182.5
hash,8,itr,4,probe,10,175.02
hash,8,itr,3,probe,10,167.56
hash,8,itr,2,probe,10,159.8
hash,8,itr,1,probe,10,151.58
hash,8,itr,25,probe,9,278.5
hash,8,itr,24,probe,9,276.54
hash,8,itr,23,probe,9,273.64
hash,8,itr,22,probe,9,270.88
hash,8,itr,21,probe,9,267.9
hash,8,itr,20,probe,9,264.36
hash,8,itr,19,probe,9,260.56
hash,8,itr,18,probe,9,256.36
hash,8,itr,17,probe,9,252.26
hash,8,itr,16,probe,9,247.2
hash,8,itr,15,probe,9,242.38
hash,8,itr,14,probe,9,236.86
hash,8,itr,13,probe,9,231.22
hash,8,itr,12,probe,9,225.06
hash,8,itr,11,probe,9,219.08
hash,8,itr,10,probe,9,212.52
hash,8,itr,9,probe,9,206.9
hash,8,itr,8,probe,9,199.32
hash,8,itr,7,probe,9,192.3
hash,8,itr,6,probe,9,185.96
hash,8,itr,5,probe,9,178.88
hash,8,itr,4,probe,9,171.48
hash,8,itr,3,probe,9,163.74
hash,8,itr,2,probe,9,156.58
hash,8,itr,1,probe,9,147.82
hash,8,itr,25,probe,8,275.68
hash,8,itr,24,probe,8,272.38
hash,8,itr,23,probe,8,269.78
hash,8,itr,22,probe,8,267.5
hash,8,itr,21,probe,8,264.18
