Configuration,ACYC,AFREQ,EXEC,FREQ,INST,INSTnom,INSTnom%,IPC,L2HIT,L2MISS,L2MPI,L3HIT,L3MISS,L3MPI,PhysIPC,PhysIPC%,READ,TIME(ticks),WRITE
batch-3-learning-12-regular-2,5050.4,1.0536,0.255804,0.3004,4301.0,0.5113,12.7976,0.87072,0.70948,5.81166,0.00136934,0.5859,2.24476,0.00065822,1.7408,43.534,2.35258,2100.0,1.90262
batch-3-learning-78-regular-2,5092.0,1.05382,0.257052,0.30278,4320.8,0.51402,12.8526,0.86026,0.70794,5.84498,0.00143972,0.58842,2.24582,0.00068804,1.7214,43.026,2.35642,2100.0,1.8955
batch-5-learning-1-regular-5,5595.68627451,1.05896078431,0.285788235294,0.332862745098,4803.92156863,0.571352941176,14.2894117647,0.891019607843,0.726333333333,6.71529411765,0.00146854901961,0.614568627451,2.35929411765,0.000667823529412,1.78176470588,44.5490196078,2.57954901961,2100.0,1.98352941176
batch-5-learning-1-regular-4,5567.64705882,1.05621568627,0.284717647059,0.331196078431,4784.50980392,0.569294117647,14.2362745098,0.888196078431,0.729568627451,6.68707843137,0.00146631372549,0.614960784314,2.33980392157,0.00065937254902,1.77568627451,44.4078431373,2.5731372549,2100.0,1.97784313725
batch-5-learning-1-regular-3,5576.2745098,1.05792156863,0.284692156863,0.331647058824,4785.68627451,0.569862745098,14.231372549,0.889235294118,0.723647058824,6.78756862745,0.0014981372549,0.617960784314,2.3497254902,0.000675254901961,1.77843137255,44.4764705882,2.57845098039,2100.0,1.97980392157
batch-5-learning-1-regular-2,5580.98039216,1.05662745098,0.285747058824,0.331901960784,4806.2745098,0.571450980392,14.2917647059,0.891490196078,0.726901960784,6.64268627451,0.00145217647059,0.612058823529,2.34633333333,0.000662666666667,1.78333333333,44.5843137255,2.58029411765,2100.0,1.98039215686
batch-5-learning-1-regular-1,5593.46153846,1.05880769231,0.283905769231,0.332730769231,4770.76923077,0.568,14.1963461538,0.88325,0.722057692308,6.66230769231,0.00154286538462,0.586826923077,2.45132692308,0.000740576923077,1.76673076923,44.1557692308,2.58457692308,2100.0,1.95301923077
batch-5-learning-45-regular-2,5561.37254902,1.05625490196,0.284631372549,0.330843137255,4781.37254902,0.569450980392,14.2305882353,0.891156862745,0.725392156863,6.94450980392,0.001507,0.620431372549,2.37823529412,0.000669117647059,1.78294117647,44.5725490196,2.56119607843,2100.0,1.98654901961
batch-5-learning-45-regular-3,5611.56862745,1.05647058824,0.287109803922,0.33368627451,4825.29411765,0.574156862745,14.3521568627,0.882431372549,0.725235294118,6.84260784314,0.00148256862745,0.62237254902,2.32970588235,0.000653411764706,1.76568627451,44.1235294118,2.58025490196,2100.0,1.9812745098
batch-5-learning-45-regular-1,5602.54901961,1.05445098039,0.286807843137,0.333156862745,4824.31372549,0.57368627451,14.3415686275,0.894450980392,0.728254901961,6.69237254902,0.00144519607843,0.622019607843,2.31478431373,0.000647823529412,1.78803921569,44.7117647059,2.56445098039,2100.0,1.98990196078
batch-5-learning-45-regular-4,5732.74509804,1.05780392157,0.293421568627,0.340901960784,4931.76470588,0.586941176471,14.6723529412,0.902431372549,0.733529411765,6.86978431373,0.00149207843137,0.636156862745,2.33429411765,0.000658450980392,1.80568627451,45.1215686275,2.60021568627,2100.19607843,2.00529411765
batch-5-learning-45-regular-5,5681.17647059,1.05470588235,0.291092156863,0.337823529412,4892.15686275,0.581921568627,14.552745098,0.898823529412,0.738058823529,6.6268627451,0.00137882352941,0.635980392157,2.20725490196,0.000602176470588,1.79745098039,44.9352941176,2.58429411765,2100.0,2.00196078431
batch-4-learning-100-regular-2,5286.6,1.05732,0.265054,0.31444,4452.6,0.52992,13.2508,0.87534,0.72212,6.25692,0.00154326,0.59898,2.35778,0.00071536,1.7504,43.752,2.48328,2100.0,1.95748
