Configuration,ACYC,AFREQ,EXEC,FREQ,INST,INSTnom,INSTnom%,IPC,L2HIT,L2MISS,L2MPI,L3HIT,L3MISS,L3MPI,PhysIPC,PhysIPC%,READ,TIME(ticks),WRITE
hash-8-itr-7-probe-8,2290.0,1.06333333333,0.187666666667,0.134666666667,3190.0,0.375333333333,9.38666666667,1.39333333333,0.573666666667,4.18,0.00133366666667,0.315,2.86333333333,0.000915333333333,2.78666666667,69.6666666667,0.994666666667,2133.33333333,0.0480766666667
hash-6-itr-25-probe-20,2280.0,1.06333333333,0.183,0.134333333333,3103.33333333,0.366333333333,9.15666666667,1.36,0.461333333333,4.79,0.00155333333333,0.299666666667,3.34666666667,0.001087,2.72,68.0666666667,1.138,2116.66666667,0.0490333333333
hash-8-itr-2-probe-10,2303.33333333,1.06666666667,0.185666666667,0.135333333333,3163.33333333,0.371333333333,9.27333333333,1.37333333333,0.500333333333,4.64,0.00148333333333,0.307,3.21666666667,0.00102766666667,2.74333333333,68.6,1.09766666667,2126.66666667,0.0483233333333
hash-8-itr-7-probe-2,2253.33333333,1.05666666667,0.194,0.133,3283.33333333,0.388333333333,9.71,1.45666666667,0.612333333333,3.12,0.000962666666667,0.344333333333,2.03,0.000625666666667,2.91666666667,72.9333333333,0.727666666667,2116.66666667,0.0469933333333
hash-8-itr-7-probe-4,2246.66666667,1.05333333333,0.190666666667,0.132666666667,3230.0,0.381,9.52666666667,1.44,0.586666666667,3.52333333333,0.001111,0.33,2.35,0.000740333333333,2.87333333333,71.8666666667,0.826666666667,2120.0,0.04781
hash-8-itr-7-probe-6,2280.0,1.06333333333,0.191,0.134333333333,3236.66666667,0.382,9.54,1.42333333333,0.494333333333,3.85,0.00121166666667,0.321333333333,2.60666666667,0.000820666666667,2.84333333333,71.1,0.907,2120.0,0.0479433333333
hash-5-itr-14-probe-12,2270.0,1.06666666667,0.190666666667,0.134,3226.66666667,0.381666666667,9.54,1.42666666667,0.577666666667,3.73666666667,0.00117533333333,0.311666666667,2.56,0.000805333333333,2.84666666667,71.2,0.897666666667,2116.66666667,0.0473866666667
hash-7-itr-7-probe-14,2263.33333333,1.06333333333,0.182,0.133333333333,3080.0,0.364,9.1,1.36,0.533666666667,4.66666666667,0.00152333333333,0.302333333333,3.25333333333,0.00106133333333,2.72333333333,68.0666666667,1.106,2116.66666667,0.0474333333333
hash-7-itr-19-probe-20,2250.0,1.05666666667,0.177333333333,0.133,2993.33333333,0.353666666667,8.84666666667,1.33,0.414,5.2,0.00173666666667,0.294333333333,3.67,0.00122333333333,2.66333333333,66.5333333333,1.24333333333,2116.66666667,0.0485333333333
hash-4-itr-22-probe-16,2270.0,1.06333333333,0.192666666667,0.134,3260.0,0.385666666667,9.64333333333,1.43666666667,0.581333333333,3.47,0.00107033333333,0.333333333333,2.30333333333,0.000709666666667,2.87,71.8,0.799,2116.66666667,0.0475233333333
hash-6-itr-17-probe-14,2276.66666667,1.06333333333,0.186,0.134333333333,3160.0,0.372666666667,9.32666666667,1.39,0.533,4.24666666667,0.00136,0.306333333333,2.94333333333,0.000945666666667,2.78,69.5,1.01266666667,2120.0,0.04797
hash-8-itr-12-probe-2,2346.66666667,1.05666666667,0.198666666667,0.138333333333,3373.33333333,0.397333333333,9.94333333333,1.43666666667,0.589,3.50666666667,0.00104666666667,0.383666666667,2.09333333333,0.000625666666667,2.87333333333,71.8333333333,0.736666666667,2133.33333333,0.0483866666667
hash-8-itr-14-probe-12,2280.0,1.07,0.183333333333,0.134666666667,3100.0,0.366,9.15666666667,1.35666666667,0.471,4.81666666667,0.00155666666667,0.300666666667,3.36,0.001086,2.72,68.0,1.13966666667,2116.66666667,0.0478666666667
hash-8-itr-14-probe-10,2286.66666667,1.06666666667,0.185,0.136,3110.0,0.37,9.25,1.36,0.446,4.71333333333,0.00152666666667,0.308,3.25,0.00104966666667,2.71666666667,67.9666666667,1.11433333333,2100.0,0.0506666666667
