Unit,MV,Augmented_MV,Budget,Exec_Time,OverBudget,RC_TIME,RC_NUM,RC_by_budget,SUCCESS,overhead_pctg
1,41.9,41.9,43.14278297424316,28.78998064994812,False,34.0,1,1.0,1,0.0011809664067996262
1,41.9,41.9,43.14278297424316,28.761293411254883,False,33.0,1,1.0,1,0.0011473753814940195
2,41.9,41.9,43.14278297424316,29.091076850891113,False,64.0,1,2.0,1,0.002199987313224521
2,41.9,41.9,43.14278297424316,28.842670440673828,False,68.0,1,2.0,1,0.002357618034705505
3,41.9,41.9,43.14278297424316,28.881429195404053,False,127.0,1,4.0,1,0.004397289314900307
3,41.9,41.9,43.14278297424316,28.81952977180481,False,135.0,1,4.0,1,0.004684323480255927
4,41.9,41.9,43.14278297424316,28.93242359161377,False,177.0,1,5.0,1,0.0061177038777803765
4,41.9,41.9,43.14278297424316,28.924875497817993,False,166.0,1,5.0,1,0.0057390048234614716
5,41.9,41.9,43.14278297424316,28.849868059158325,False,166.0,1,5.0,1,0.005753925794724862
5,41.9,41.9,43.14278297424316,28.947221517562866,False,166.0,1,5.0,1,0.005734574556638689
6,41.9,41.9,43.14278297424316,29.245838165283203,False,309.0,1,9.0,1,0.010565605890782915
6,41.9,41.9,43.14278297424316,29.07101535797119,False,303.0,1,9.0,1,0.010422752568802804
7,41.9,41.9,43.14278297424316,29.13867473602295,False,300.0,1,9.0,1,0.010295595208697748
7,41.9,41.9,43.14278297424316,29.083669900894165,False,304.0,1,9.0,1,0.01045260110006453
8,41.9,41.9,43.14278297424316,29.135199785232544,False,300.0,1,9.0,1,0.010296823162752359
8,41.9,41.9,43.14278297424316,29.047509908676147,False,301.0,1,9.0,1,0.010362334015766868
9,41.9,41.9,43.14278297424316,29.159655809402466,False,300.0,1,9.0,1,0.010288187280429616
9,41.9,41.9,43.14278297424316,29.06639003753662,False,300.0,1,9.0,1,0.010321199144874098
10,41.9,41.9,43.14278297424316,29.175914764404297,False,295.0,1,9.0,1,0.010111079717024365
10,41.9,41.9,43.14278297424316,29.051189422607422,False,308.0,1,9.0,1,0.010601975551483503
