Configuration,ACYC,AFREQ,EXEC,FREQ,INST,INSTnom,INSTnom%,IPC,L2MISS,L2MPI,L3HIT,L3MISS,L3MPI,PhysIPC,PhysIPC%,READ,TIME(ticks),WRITE,SLOWDOWN
batch-3-learning-78-regular-4,facedetect:eyes-1-pyramid-7-selectivity-0,2368.75,1.0662500000000001,0.18525,0.1405,3121.25,0.370625,9.263750000000002,1.32,1.20625,0.00038512499999999994,0.8623749999999999,0.15225,4.8799999999999994e-05,2.6375,65.9375,0.1127875,2105.0,0.0411,1.1175087959838161
batch-3-learning-78-regular-4,stress:cpu_1_io_3_vm_2_vmbytes_256K,8035.0,1.0487499999999998,0.643,0.478,10800.0,1.2837500000000002,32.15,1.34625,30.624999999999996,0.0028312499999999996,0.9964999999999999,0.0974875,9.01375e-06,2.69625,67.41250000000001,0.0588,2100.0,0.008502500000000001,1.2374472562199226
batch-3-learning-78-regular-4,swaptions:num-400000,2385.0,1.0675000000000001,0.3524999999999999,0.139125,6038.75,0.704625,17.6,2.5312499999999996,0.552875,9.1825e-05,0.80275,0.10095000000000001,1.67625e-05,5.062500000000001,126.5,0.0548,2141.25,0.008656249999999999,1.097118167381809
batch-3-learning-78-regular-4,stress:cpu_1_io_3_vm_4_vmbytes_256K,12475.0,1.0474999999999999,0.8282499999999999,0.74175,13912.5,1.6562499999999998,41.3875,1.1175,44.7,0.0031987499999999998,0.996125,0.1696625,1.2059999999999998e-05,2.2399999999999998,55.9625,0.0814125,2100.0,0.012799999999999999,1.6495976635750658
batch-5-learning-45-regular-5,ferret:eyes-1-pyramid-13-selectivity-1,2373.75,1.06875,0.183375,0.13887500000000003,3135.0,0.36724999999999997,9.178749999999999,1.32125,0.9842500000000001,0.000314875,0.852125,0.137125,4.3849999999999995e-05,2.64125,66.02499999999999,0.0912125,2135.0,0.027700000000000002,1.2338019209333564
batch-5-learning-45-regular-5,stress:cpu_0_io_3_vm_2_vmbytes_512K,5831.25,1.04625,0.27874999999999994,0.34624999999999995,4695.0,0.5578749999999999,13.95,0.808625,141.375,0.0302125,0.9989999999999999,0.11535,2.46625e-05,1.6149999999999998,40.45,0.06162499999999999,2105.0,0.00851875,1.3213903157176414
batch-5-learning-45-regular-5,ferret:eyes-2-pyramid-16-selectivity-0,2411.25,1.0442500000000003,0.18387499999999998,0.1405,3150.0,0.3675,9.19125,1.3075,1.370625,0.00043625,0.8464999999999999,0.20600000000000002,6.42625e-05,2.61375,65.35000000000001,0.1319125,2141.25,0.037075,1.18696699125344
batch-5-learning-45-regular-5,stress:cpu_5_io_2_vm_3_vmbytes_1M,17512.5,1.05,1.26375,1.045,21237.5,2.53,63.212500000000006,1.21625,172.125,0.00809625,0.9993749999999999,0.08737500000000001,4.1125e-06,2.4325,60.77499999999999,0.047200000000000006,2100.0,0.00793,1.8241118930542455
batch-5-learning-45-regular-5,swaptions:num-200000,2350.0,1.06875,0.3484999999999999,0.1395,5872.5,0.6972499999999998,17.45,2.49875,0.614625,0.0001045125,0.824375,0.0979125,1.66875e-05,4.9975,125.125,0.0548,2105.0,0.0073925,1.2143276717657068
batch-5-learning-45-regular-5,stress:cpu_4_io_2_vm_2_vmbytes_512K,14100.0,1.05,1.0700000000000003,0.838875,17962.5,2.13875,53.4375,1.27375,150.0,0.00834375,0.9991249999999999,0.10788750000000001,6.02e-06,2.55,63.7125,0.04536249999999999,2101.25,0.00928625,1.931631898505929
