Unit,MV,Augmented_MV,Budget,Exec_Time,OverBudget,RC_TIME,RC_NUM,RC_by_budget,SUCCESS,overhead_pctg
11,70.11045509759128,70.11045509759128,22.92,22.125742197036743,False,49.0,2,2.0,1,0.0022146149748848865
11,70.0729385353469,70.0729385353469,22.92,22.067867040634155,False,67.0,2,2.0,1,0.003036088620464819
12,70.24836307626003,70.24836307626003,22.92,22.077028512954712,False,68.0,2,2.0,1,0.0030801246626147114
12,70.0729385353469,70.0729385353469,22.92,22.043811798095703,False,48.0,2,2.0,1,0.0021774818456827224
13,70.04229346340196,70.04229346340196,22.92,22.06437063217163,False,65.0,2,2.0,1,0.0029459258586431087
13,70.18089081108769,70.18089081108769,22.92,22.084853172302246,False,60.0,2,2.0,1,0.0027167941544320113
14,70.09407722239303,70.09407722239303,22.92,22.063201665878296,False,66.0,2,2.0,1,0.0029914062790837776
14,70.12734989935154,70.12734989935154,22.92,22.065357446670532,False,67.0,2,2.0,1,0.0030364339287016493
15,70.14154623392699,70.14154623392699,22.92,22.0623562335968,False,65.0,2,2.0,1,0.0029461948357545455
15,69.83333111985246,69.83333111985246,22.92,22.06657314300537,False,97.0,3,3.0,1,0.00439578902312464
16,70.08231793724917,70.08231793724917,22.92,22.059839725494385,False,47.0,2,2.0,1,0.0021305685165827594
16,70.04973680452053,70.04973680452053,22.92,22.05384397506714,False,97.0,3,3.0,1,0.004398326210599062
17,70.05405410822618,70.05405410822618,22.92,22.03703737258911,False,46.0,2,2.0,1,0.0020873949261989884
17,70.04092852974964,70.04092852974964,22.92,22.05416202545166,False,64.0,2,2.0,1,0.0029019465770742338
18,70.24548884442083,70.24548884442083,22.92,22.069302558898926,False,66.0,2,2.0,1,0.0029905793272740765
18,70.07590026023536,70.07590026023536,22.92,22.078189849853516,False,64.0,2,2.0,1,0.0028987883714762346
19,70.07450297739126,70.07450297739126,22.92,22.063809394836426,False,63.0,2,2.0,1,0.0028553546159052587
19,70.26735158162012,70.26735158162012,22.92,22.06425952911377,False,64.0,2,2.0,1,0.0029006185281473897
20,70.07450297739126,70.07450297739126,22.92,22.054180145263672,False,64.0,2,2.0,1,0.002901944192822083
20,70.0729385353469,70.0729385353469,22.92,22.06505584716797,False,64.0,2,2.0,1,0.002900513846114482
