num,100000,237.4,237.4,1.25575109611E-12
num,200000,560.6,468.377777778,0.164506283
num,300000,686.3,699.355555555,0.019023103
num,400000,916.8,930.333333333,0.0147614892
num,500000,1150.2,1161.31111111,0.0096601557
num,600000,1400.6,1392.28888889,0.0059339648
num,700000,1643.5,1623.26666666,0.0123111246
num,800000,1863.7,1854.24444444,0.0050735395
num,900000,2522.7,2085.22222222,0.1734164894
num,1000000,2316.2,2316.2,1.32799891261E-12
