hashIteration,12,hashNum,7,hashProbe,10,75.5
hashIteration,12,hashNum,8,hashProbe,10,76.2333
hashIteration,12,hashNum,5,hashProbe,12,68.8
hashIteration,12,hashNum,6,hashProbe,12,71.9667
hashIteration,12,hashNum,7,hashProbe,12,75.2
hashIteration,12,hashNum,8,hashProbe,12,77.9
hashIteration,12,hashNum,5,hashProbe,14,69.7
hashIteration,12,hashNum,6,hashProbe,14,73.1333
hashIteration,12,hashNum,7,hashProbe,14,76.5667
hashIteration,12,hashNum,8,hashProbe,14,79.4333
hashIteration,12,hashNum,4,hashProbe,16,64.9333
hashIteration,12,hashNum,5,hashProbe,16,71.8667
hashIteration,12,hashNum,6,hashProbe,16,75.6333
hashIteration,12,hashNum,7,hashProbe,16,79.0667
hashIteration,12,hashNum,8,hashProbe,16,82.1333
hashIteration,12,hashNum,4,hashProbe,18,65.5667
hashIteration,12,hashNum,5,hashProbe,18,72.3667
hashIteration,12,hashNum,6,hashProbe,18,76.4
hashIteration,12,hashNum,7,hashProbe,18,80.3
hashIteration,12,hashNum,8,hashProbe,18,83.6333
hashIteration,12,hashNum,7,hashProbe,2,62.0333
hashIteration,12,hashNum,8,hashProbe,2,63.4667
hashIteration,12,hashNum,4,hashProbe,20,66.1667
hashIteration,12,hashNum,5,hashProbe,20,73.5667
hashIteration,12,hashNum,6,hashProbe,20,77.4333
hashIteration,12,hashNum,7,hashProbe,20,81.3667
hashIteration,12,hashNum,8,hashProbe,20,84.9
hashIteration,12,hashNum,7,hashProbe,4,65.3
hashIteration,12,hashNum,8,hashProbe,4,67.2
hashIteration,12,hashNum,7,hashProbe,6,68.3
hashIteration,12,hashNum,8,hashProbe,6,70.0333
hashIteration,12,hashNum,7,hashProbe,8,70.4667
hashIteration,12,hashNum,8,hashProbe,8,72.6667
hashIteration,14,hashNum,7,hashProbe,10,76.4333
hashIteration,14,hashNum,8,hashProbe,10,79.0667
hashIteration,14,hashNum,5,hashProbe,12,71.6667
hashIteration,14,hashNum,6,hashProbe,12,74.8333
hashIteration,14,hashNum,7,hashProbe,12,78.1333
hashIteration,14,hashNum,8,hashProbe,12,80.8333
hashIteration,14,hashNum,5,hashProbe,14,73.0333
hashIteration,14,hashNum,6,hashProbe,14,76.1
hashIteration,14,hashNum,7,hashProbe,14,79.2667
hashIteration,14,hashNum,8,hashProbe,14,82.2333
hashIteration,14,hashNum,4,hashProbe,16,67.7
hashIteration,14,hashNum,5,hashProbe,16,74.4333
hashIteration,14,hashNum,6,hashProbe,16,78.1667
hashIteration,14,hashNum,7,hashProbe,16,82.3333
hashIteration,14,hashNum,8,hashProbe,16,85.3667
hashIteration,14,hashNum,4,hashProbe,18,68.7333
hashIteration,14,hashNum,5,hashProbe,18,75.5667
hashIteration,14,hashNum,6,hashProbe,18,79.5667
hashIteration,14,hashNum,7,hashProbe,18,83.2667
hashIteration,14,hashNum,8,hashProbe,18,86.3667
hashIteration,14,hashNum,7,hashProbe,2,64.8333
hashIteration,14,hashNum,8,hashProbe,2,66.2
hashIteration,14,hashNum,4,hashProbe,20,69.1667
hashIteration,14,hashNum,5,hashProbe,20,76.1
hashIteration,14,hashNum,6,hashProbe,20,80.2
hashIteration,14,hashNum,7,hashProbe,20,84.1
hashIteration,14,hashNum,8,hashProbe,20,87.6
hashIteration,14,hashNum,7,hashProbe,4,68.1333
hashIteration,14,hashNum,8,hashProbe,4,69.9
hashIteration,14,hashNum,7,hashProbe,6,70.7667
hashIteration,14,hashNum,8,hashProbe,6,72.8
hashIteration,14,hashNum,7,hashProbe,8,73.2
hashIteration,14,hashNum,8,hashProbe,8,75.4333
hashIteration,17,hashNum,7,hashProbe,10,80.3
hashIteration,17,hashNum,8,hashProbe,10,82.7
hashIteration,17,hashNum,5,hashProbe,12,75.3333
hashIteration,17,hashNum,6,hashProbe,12,78.5
hashIteration,17,hashNum,7,hashProbe,12,82
hashIteration,17,hashNum,8,hashProbe,12,84.4333
hashIteration,17,hashNum,5,hashProbe,14,76.2667
hashIteration,17,hashNum,6,hashProbe,14,79.7667
hashIteration,17,hashNum,7,hashProbe,14,83.0333
hashIteration,17,hashNum,8,hashProbe,14,85.9333
hashIteration,17,hashNum,4,hashProbe,16,71.4667
hashIteration,17,hashNum,5,hashProbe,16,78.1333
hashIteration,17,hashNum,6,hashProbe,16,82.8333
hashIteration,17,hashNum,7,hashProbe,16,85.4667
hashIteration,17,hashNum,8,hashProbe,16,88.9
hashIteration,17,hashNum,4,hashProbe,18,72.0333
hashIteration,17,hashNum,5,hashProbe,18,79.4
hashIteration,17,hashNum,6,hashProbe,18,82.8667
hashIteration,17,hashNum,7,hashProbe,18,86.6667
hashIteration,17,hashNum,8,hashProbe,18,90.0667
hashIteration,17,hashNum,7,hashProbe,2,68.5333
hashIteration,17,hashNum,8,hashProbe,2,69.9333
hashIteration,17,hashNum,4,hashProbe,20,72.7333
hashIteration,17,hashNum,5,hashProbe,20,79.9667
hashIteration,17,hashNum,6,hashProbe,20,84.1333
hashIteration,17,hashNum,7,hashProbe,20,88.0333
hashIteration,17,hashNum,8,hashProbe,20,91.3333
hashIteration,17,hashNum,7,hashProbe,4,71.9667
hashIteration,17,hashNum,8,hashProbe,4,73.6333
hashIteration,17,hashNum,7,hashProbe,6,74.6333
hashIteration,17,hashNum,8,hashProbe,6,76.6
hashIteration,17,hashNum,7,hashProbe,8,76.9667
hashIteration,17,hashNum,8,hashProbe,8,79.2
hashIteration,19,hashNum,7,hashProbe,10,82.2667
hashIteration,19,hashNum,8,hashProbe,10,84.8333
hashIteration,19,hashNum,5,hashProbe,12,77.5
hashIteration,19,hashNum,6,hashProbe,12,80.6667
hashIteration,19,hashNum,7,hashProbe,12,83.9
hashIteration,19,hashNum,8,hashProbe,12,86.6
hashIteration,19,hashNum,5,hashProbe,14,78.4667
hashIteration,19,hashNum,6,hashProbe,14,81.9
hashIteration,19,hashNum,7,hashProbe,14,85.2
hashIteration,19,hashNum,8,hashProbe,14,88.0667
hashIteration,19,hashNum,4,hashProbe,16,73.5667
hashIteration,19,hashNum,5,hashProbe,16,80.4
hashIteration,19,hashNum,6,hashProbe,16,84.1
hashIteration,19,hashNum,7,hashProbe,16,87.7667
hashIteration,19,hashNum,8,hashProbe,16,90.8667
hashIteration,19,hashNum,4,hashProbe,18,74.2667
hashIteration,19,hashNum,5,hashProbe,18,81.3
hashIteration,19,hashNum,6,hashProbe,18,85.1
hashIteration,19,hashNum,7,hashProbe,18,88.9667
hashIteration,19,hashNum,8,hashProbe,18,92.3
hashIteration,19,hashNum,7,hashProbe,2,70.8333
hashIteration,19,hashNum,8,hashProbe,2,72.4
hashIteration,19,hashNum,4,hashProbe,20,74.8667
hashIteration,19,hashNum,5,hashProbe,20,82.0333
hashIteration,19,hashNum,6,hashProbe,20,86.1333
hashIteration,19,hashNum,7,hashProbe,20,90.1
hashIteration,19,hashNum,8,hashProbe,20,94.0333
hashIteration,19,hashNum,7,hashProbe,4,74
hashIteration,19,hashNum,8,hashProbe,4,75.8333
hashIteration,19,hashNum,7,hashProbe,6,76.7
hashIteration,19,hashNum,8,hashProbe,6,78.7
hashIteration,19,hashNum,7,hashProbe,8,79.1333
hashIteration,19,hashNum,8,hashProbe,8,81.3667
hashIteration,2,hashNum,8,hashProbe,10,59.2667
hashIteration,2,hashNum,8,hashProbe,12,61.1333
hashIteration,2,hashNum,8,hashProbe,14,62.5667
hashIteration,2,hashNum,8,hashProbe,16,65.3333
hashIteration,2,hashNum,8,hashProbe,18,66.7333
hashIteration,2,hashNum,8,hashProbe,2,46.5333
hashIteration,2,hashNum,8,hashProbe,20,67.9667
hashIteration,2,hashNum,8,hashProbe,4,50.4
hashIteration,2,hashNum,8,hashProbe,6,53.1333
hashIteration,2,hashNum,8,hashProbe,8,55.7667
hashIteration,22,hashNum,7,hashProbe,10,85.1333
hashIteration,22,hashNum,8,hashProbe,10,87.5667
hashIteration,22,hashNum,5,hashProbe,12,80.2
hashIteration,22,hashNum,6,hashProbe,12,83.4
hashIteration,22,hashNum,7,hashProbe,12,86.6
hashIteration,22,hashNum,8,hashProbe,12,89.3333
hashIteration,22,hashNum,5,hashProbe,14,81.1333
hashIteration,22,hashNum,6,hashProbe,14,84.5333
hashIteration,22,hashNum,7,hashProbe,14,87.9333
