hashNum,2,iterationNum,1,probeNum,2,24.4
hashNum,2,iterationNum,2,probeNum,2,25.9
hashNum,2,iterationNum,3,probeNum,2,27.7
hashNum,2,iterationNum,4,probeNum,2,29.2
hashNum,2,iterationNum,5,probeNum,2,31.2
hashNum,2,iterationNum,6,probeNum,2,32
hashNum,2,iterationNum,7,probeNum,2,33.9
hashNum,2,iterationNum,8,probeNum,2,35.7
hashNum,2,iterationNum,9,probeNum,2,36.3
hashNum,2,iterationNum,10,probeNum,2,37
hashNum,2,iterationNum,11,probeNum,2,38.2
hashNum,2,iterationNum,12,probeNum,2,39.1
hashNum,2,iterationNum,13,probeNum,2,40.3
hashNum,2,iterationNum,14,probeNum,2,41.6
hashNum,2,iterationNum,15,probeNum,2,42.2
hashNum,2,iterationNum,16,probeNum,2,44.2
hashNum,2,iterationNum,17,probeNum,2,45
hashNum,2,iterationNum,18,probeNum,2,47.2
hashNum,2,iterationNum,19,probeNum,2,46.6
hashNum,2,iterationNum,20,probeNum,2,49.5
hashNum,2,iterationNum,21,probeNum,2,48.2
hashNum,2,iterationNum,22,probeNum,2,48.2
hashNum,2,iterationNum,23,probeNum,2,48.6
hashNum,2,iterationNum,24,probeNum,2,50.7
hashNum,2,iterationNum,25,probeNum,2,49.4
hashNum,2,iterationNum,1,probeNum,4,26.4
hashNum,2,iterationNum,2,probeNum,4,28
hashNum,2,iterationNum,3,probeNum,4,28.1
hashNum,2,iterationNum,4,probeNum,4,29.5
hashNum,2,iterationNum,5,probeNum,4,31.7
hashNum,2,iterationNum,6,probeNum,4,32.7
hashNum,2,iterationNum,7,probeNum,4,34.1
hashNum,2,iterationNum,8,probeNum,4,35.2
hashNum,2,iterationNum,9,probeNum,4,36.4
hashNum,2,iterationNum,10,probeNum,4,37.7
hashNum,2,iterationNum,11,probeNum,4,39
hashNum,2,iterationNum,12,probeNum,4,40.2
hashNum,2,iterationNum,13,probeNum,4,41.5
hashNum,2,iterationNum,14,probeNum,4,42.4
hashNum,2,iterationNum,15,probeNum,4,43.4
hashNum,2,iterationNum,16,probeNum,4,44.3
hashNum,2,iterationNum,17,probeNum,4,45
hashNum,2,iterationNum,18,probeNum,4,45.8
hashNum,2,iterationNum,19,probeNum,4,46.5
hashNum,2,iterationNum,20,probeNum,4,47.2
hashNum,2,iterationNum,21,probeNum,4,48
hashNum,2,iterationNum,22,probeNum,4,48.6
hashNum,2,iterationNum,23,probeNum,4,49.3
hashNum,2,iterationNum,24,probeNum,4,49.8
hashNum,2,iterationNum,25,probeNum,4,50.2
hashNum,2,iterationNum,1,probeNum,6,25.8
hashNum,2,iterationNum,2,probeNum,6,27.4
hashNum,2,iterationNum,3,probeNum,6,28.9
hashNum,2,iterationNum,4,probeNum,6,30.5
hashNum,2,iterationNum,5,probeNum,6,32
hashNum,2,iterationNum,6,probeNum,6,33.2
hashNum,2,iterationNum,7,probeNum,6,34.3
hashNum,2,iterationNum,8,probeNum,6,35.8
hashNum,2,iterationNum,9,probeNum,6,37
hashNum,2,iterationNum,10,probeNum,6,38.2
hashNum,2,iterationNum,11,probeNum,6,39.6
hashNum,2,iterationNum,12,probeNum,6,40.8
hashNum,2,iterationNum,13,probeNum,6,41.8
hashNum,2,iterationNum,14,probeNum,6,43.6
