layer,5,particle,40,301.033
layer,4,particle,40,245.033
layer,3,particle,40,188.5
layer,2,particle,40,133.233
layer,1,particle,40,79
layer,5,particle,39,293.533
layer,4,particle,39,239.733
layer,3,particle,39,186.433
layer,2,particle,39,131
layer,5,particle,38,290.467
layer,4,particle,38,235.267
layer,3,particle,38,180.833
layer,2,particle,38,129.467
layer,5,particle,37,282.6
layer,4,particle,37,230.8
layer,3,particle,37,178
layer,2,particle,37,125.367
layer,5,particle,36,274.767
layer,4,particle,36,224.8
layer,3,particle,36,172.833
layer,2,particle,36,123.567
layer,5,particle,35,267.533
layer,4,particle,35,218.033
layer,3,particle,35,169.1
layer,2,particle,35,120
layer,5,particle,34,260.633
layer,4,particle,34,212.367
layer,3,particle,34,165.3
layer,2,particle,34,117.233
layer,5,particle,33,253.4
layer,4,particle,33,206.167
layer,3,particle,33,161.167
layer,2,particle,33,114.333
layer,5,particle,32,247.8
layer,4,particle,32,202.433
layer,3,particle,32,155.933
layer,2,particle,32,111.333
layer,5,particle,31,239.467
layer,4,particle,31,195.8
layer,3,particle,31,151.233
layer,2,particle,31,108.6
layer,5,particle,30,233.1
layer,4,particle,30,187.533
layer,3,particle,30,148.733
layer,5,particle,29,227.1
layer,4,particle,29,184.8
layer,3,particle,29,144.267
layer,5,particle,28,216.133
layer,4,particle,28,177.5
layer,3,particle,28,139.667
layer,5,particle,27,210.033
layer,4,particle,27,173.6
layer,3,particle,27,133.867
layer,5,particle,26,203.167
layer,4,particle,26,167.367
layer,3,particle,26,130.567
layer,5,particle,25,199.4
layer,4,particle,25,161.167
layer,3,particle,25,127.433
layer,5,particle,24,191
layer,4,particle,24,158.233
layer,3,particle,24,122.767
layer,5,particle,23,183.333
layer,4,particle,23,150.2
layer,3,particle,23,120.233
layer,5,particle,22,178.733
layer,4,particle,22,146.4
layer,3,particle,22,114.667
layer,5,particle,21,169.2
layer,4,particle,21,139.133
layer,3,particle,21,109.567
layer,5,particle,20,162.533
layer,4,particle,20,134.2
layer,5,particle,19,155.433
layer,4,particle,19,128.9
layer,5,particle,18,147.667
layer,4,particle,18,122.3
layer,5,particle,17,142.133
layer,4,particle,17,116.867
layer,5,particle,16,134.1
layer,4,particle,16,111.433
layer,5,particle,15,126.767
layer,4,particle,15,105.967
layer,5,particle,14,119.867
layer,4,particle,14,101.467
layer,5,particle,13,113.933
layer,4,particle,13,95.3
layer,5,particle,12,106.967
layer,4,particle,12,88.7
layer,5,particle,11,98.8333
layer,4,particle,11,83.5667
layer,5,particle,10,91.2
layer,4,particle,10,77.5333
layer,5,particle,9,84.5333
layer,4,particle,9,72.4
layer,5,particle,8,78.0333
layer,4,particle,8,66.3
layer,5,particle,7,70.2667
layer,4,particle,7,60.4
layer,5,particle,6,63.6
layer,4,particle,6,54.8333
layer,5,particle,5,56.9667
layer,4,particle,5,50.3667
layer,5,particle,4,50.5333
layer,4,particle,4,45.3
layer,5,particle,3,42.6333
layer,4,particle,3,38.2667
layer,5,particle,2,35.2333
layer,4,particle,2,32.3333
layer,5,particle,1,27.8667
layer,4,particle,1,26.9
