layer,5,particle,4000,1598.5
layer,4,particle,4000,1264.6
layer,3,particle,4000,978.9
layer,2,particle,4000,698.3
layer,1,particle,4000,408.4
layer,5,particle,3900,1502.1
layer,4,particle,3900,1230.4
layer,3,particle,3900,956.3
layer,2,particle,3900,682.5
layer,5,particle,3800,1471.6
layer,4,particle,3800,1203.4
layer,3,particle,3800,936.3
layer,2,particle,3800,668.4
layer,5,particle,3700,1435
layer,4,particle,3700,1176.9
layer,3,particle,3700,912.8
layer,2,particle,3700,654
layer,5,particle,3600,1400.9
layer,4,particle,3600,1146.1
layer,3,particle,3600,889.9
layer,2,particle,3600,639.9
layer,5,particle,3500,1363.5
layer,4,particle,3500,1115.2
layer,3,particle,3500,870.5
layer,2,particle,3500,624.2
layer,5,particle,3400,1328.1
layer,4,particle,3400,1086.4
layer,3,particle,3400,846
layer,2,particle,3400,607.1
layer,5,particle,3300,1288.3
layer,4,particle,3300,1057.9
layer,3,particle,3300,825.6
layer,2,particle,3300,593.4
layer,5,particle,3200,1255.5
layer,4,particle,3200,1030.3
layer,3,particle,3200,802.5
layer,2,particle,3200,578.5
layer,5,particle,3100,1222.2
layer,4,particle,3100,1005.7
layer,3,particle,3100,783.8
layer,2,particle,3100,567.3
layer,5,particle,3000,1187.8
layer,4,particle,3000,975.6
layer,3,particle,3000,763.4
layer,5,particle,2900,1149.7
layer,4,particle,2900,947.5
layer,3,particle,2900,738.3
layer,5,particle,2800,1113.5
layer,4,particle,2800,914
layer,3,particle,2800,717.5
layer,5,particle,2700,1074.9
layer,4,particle,2700,884.3
layer,3,particle,2700,695.7
layer,5,particle,2600,1039.7
layer,4,particle,2600,855.9
layer,3,particle,2600,671.5
layer,5,particle,2500,1001.2
layer,4,particle,2500,828.5
layer,3,particle,2500,651
layer,5,particle,2400,968.8
layer,4,particle,2400,798.5
layer,3,particle,2400,629.4
layer,5,particle,2300,928.4
layer,4,particle,2300,767.5
layer,3,particle,2300,608.5
layer,5,particle,2200,896.3
layer,4,particle,2200,741.4
layer,3,particle,2200,585.3
layer,5,particle,2100,861.1
layer,4,particle,2100,713.3
layer,3,particle,2100,563.5
layer,5,particle,2000,822.6
layer,4,particle,2000,682.5
layer,5,particle,1900,789.4
layer,4,particle,1900,653.6
layer,5,particle,1800,749.6
layer,4,particle,1800,626.1
layer,5,particle,1700,715.9
layer,4,particle,1700,595.7
layer,5,particle,1600,679.8
layer,4,particle,1600,566.9
layer,5,particle,1500,642.9
layer,4,particle,1500,540.8
layer,5,particle,1400,608.2
layer,4,particle,1400,510.7
layer,5,particle,1300,573.2
layer,4,particle,1300,481.2
layer,5,particle,1200,539.4
layer,4,particle,1200,452.9
layer,5,particle,1100,501.3
layer,4,particle,1100,423.1
layer,5,particle,1000,463.7
layer,4,particle,1000,394.7
layer,5,particle,900,429.1
layer,4,particle,900,366.4
layer,5,particle,800,394.2
layer,4,particle,800,338.5
layer,5,particle,700,358.8
layer,4,particle,700,309.3
layer,5,particle,600,322.7
layer,4,particle,600,280.8
layer,5,particle,500,288.3
layer,4,particle,500,252.2
layer,5,particle,400,250.7
layer,4,particle,400,223.4
layer,5,particle,300,215.7
layer,4,particle,300,194.4
layer,5,particle,200,180.2
layer,4,particle,200,166.6
layer,5,particle,100,144.5
layer,4,particle,100,138.9
