layer,1,particle,1,442
layer,2,particle,1,364.2
layer,3,particle,1,281.9
layer,4,particle,1,205.3
layer,5,particle,1,125.3
layer,1,particle,2,434.5
layer,2,particle,2,359
layer,3,particle,2,275.9
layer,4,particle,2,197.9
layer,1,particle,3,420.8
layer,2,particle,3,346.4
layer,3,particle,3,270.2
layer,4,particle,3,195
layer,1,particle,4,411.8
layer,2,particle,4,336.6
layer,3,particle,4,263.7
layer,4,particle,4,189.7
layer,1,particle,5,400.4
layer,2,particle,5,328.4
layer,3,particle,5,257.6
layer,4,particle,5,188.2
layer,1,particle,6,391.3
layer,2,particle,6,319.7
layer,3,particle,6,250.7
layer,4,particle,6,181.4
layer,1,particle,7,378.4
layer,2,particle,7,312.1
layer,3,particle,7,245
layer,4,particle,7,178
layer,1,particle,8,368.7
layer,2,particle,8,303.6
layer,3,particle,8,241.7
layer,4,particle,8,173.2
layer,1,particle,9,360.4
layer,2,particle,9,295.8
layer,3,particle,9,232.7
layer,4,particle,9,168.9
layer,1,particle,10,350.4
layer,2,particle,10,288.6
layer,3,particle,10,225.9
layer,4,particle,10,166.1
layer,1,particle,11,340.7
layer,2,particle,11,278.8
layer,3,particle,11,219.8
layer,1,particle,12,337.8
layer,2,particle,12,282.9
layer,3,particle,12,218.9
layer,1,particle,13,328.8
layer,2,particle,13,274.2
layer,3,particle,13,213.6
layer,1,particle,14,312.6
layer,2,particle,14,261.3
layer,3,particle,14,206.3
layer,1,particle,15,304.4
layer,2,particle,15,249.3
layer,3,particle,15,203.5
layer,1,particle,16,295.3
layer,2,particle,16,238.6
layer,3,particle,16,189.4
layer,1,particle,17,278.5
layer,2,particle,17,230.4
layer,3,particle,17,182.8
layer,1,particle,18,270
layer,2,particle,18,222.1
layer,3,particle,18,176.9
layer,1,particle,19,258.8
layer,2,particle,19,214.4
layer,3,particle,19,173.2
layer,1,particle,20,250.2
layer,2,particle,20,208
layer,3,particle,20,165.5
layer,1,particle,21,238.1
layer,2,particle,21,198
layer,1,particle,22,227.3
layer,2,particle,22,191.8
layer,1,particle,23,221.1
layer,2,particle,23,182.8
layer,1,particle,24,207.9
layer,2,particle,24,174.3
layer,1,particle,25,198.3
layer,2,particle,25,166
layer,1,particle,26,187.1
layer,2,particle,26,156.6
layer,1,particle,27,179.1
layer,2,particle,27,151.1
layer,1,particle,28,170.1
layer,2,particle,28,142.6
layer,1,particle,29,157.4
layer,2,particle,29,133.3
layer,1,particle,30,147.6
layer,2,particle,30,125.4
layer,1,particle,31,138.5
layer,2,particle,31,118
layer,1,particle,32,128.3
layer,2,particle,32,110
layer,1,particle,33,117.9
layer,2,particle,33,101.8
layer,1,particle,34,107.8
layer,2,particle,34,93.8
layer,1,particle,35,97.1
layer,2,particle,35,85.4
layer,1,particle,36,87.2
layer,2,particle,36,77.3
layer,1,particle,37,77
layer,2,particle,37,68.8
layer,1,particle,38,67.3
layer,2,particle,38,61.5
layer,1,particle,39,56.1
layer,2,particle,39,52.5
layer,1,particle,40,46.3
layer,2,particle,40,45
