hash,2,probe,2,itr,1,500.7843137
hash,2,probe,2,itr,2,515.2941176
hash,2,probe,2,itr,3,509.4901961
hash,2,probe,2,itr,4,513.1764706
hash,2,probe,2,itr,5,518.5098039
hash,2,probe,2,itr,6,531.9215686
hash,2,probe,2,itr,7,533.254902
hash,2,probe,2,itr,8,536.627451
hash,2,probe,2,itr,9,534.4313725
hash,2,probe,2,itr,10,536.0784314
hash,2,probe,2,itr,11,538.9803922
hash,2,probe,2,itr,12,538.2745098
hash,2,probe,2,itr,13,538.1176471
hash,2,probe,2,itr,14,541.8039216
hash,2,probe,2,itr,15,541.3333333
hash,2,probe,2,itr,16,541.0980392
hash,2,probe,2,itr,17,540.9411765
hash,2,probe,2,itr,18,541.0196078
hash,2,probe,2,itr,19,540.9411765
hash,2,probe,2,itr,20,540.7843137
hash,2,probe,2,itr,21,540.7843137
hash,2,probe,2,itr,22,540.7843137
hash,2,probe,2,itr,23,540.7843137
hash,2,probe,2,itr,24,540.7843137
hash,2,probe,2,itr,25,540.7843137
hash,2,probe,4,itr,1,527.2156863
hash,2,probe,4,itr,2,541.4117647
hash,2,probe,4,itr,3,539.6078431
hash,2,probe,4,itr,4,535.5294118
hash,2,probe,4,itr,5,532.0784314
hash,2,probe,4,itr,6,549.3333333
hash,2,probe,4,itr,7,550.5882353
hash,2,probe,4,itr,8,554.3529412
hash,2,probe,4,itr,9,555.5294118
hash,2,probe,4,itr,10,560.7843137
hash,2,probe,4,itr,11,563.6078431
hash,2,probe,4,itr,12,562.6666667
hash,2,probe,4,itr,13,562.1960784
hash,2,probe,4,itr,14,561.7254902
hash,2,probe,4,itr,15,561.254902
hash,2,probe,4,itr,16,560.9411765
hash,2,probe,4,itr,17,560.7843137
hash,2,probe,4,itr,18,560.8627451
hash,2,probe,4,itr,19,560.7058824
hash,2,probe,4,itr,20,560.5490196
hash,2,probe,4,itr,21,560.5490196
hash,2,probe,4,itr,22,560.5490196
hash,2,probe,4,itr,23,560.4705882
hash,2,probe,4,itr,24,560.4705882
hash,2,probe,4,itr,25,560.4705882
hash,2,probe,6,itr,1,520.3921569
hash,2,probe,6,itr,2,534.1960784
hash,2,probe,6,itr,3,536.3921569
hash,2,probe,6,itr,4,531.4509804
hash,2,probe,6,itr,5,536.1568627
hash,2,probe,6,itr,6,545.254902
hash,2,probe,6,itr,7,550.1176471
hash,2,probe,6,itr,8,550.1176471
hash,2,probe,6,itr,9,551.1372549
hash,2,probe,6,itr,10,556
hash,2,probe,6,itr,11,558.5098039
hash,2,probe,6,itr,12,557.4117647
hash,2,probe,6,itr,13,556.9411765
