hashNum,1,iterationNum,1,probeNum,1,155.35
hashNum,1,iterationNum,2,probeNum,1,153.35
hashNum,1,iterationNum,3,probeNum,1,153.45
hashNum,1,iterationNum,4,probeNum,1,150.5
hashNum,1,iterationNum,5,probeNum,1,148.2
hashNum,1,iterationNum,6,probeNum,1,148.2
hashNum,1,iterationNum,7,probeNum,1,145.45
hashNum,1,iterationNum,8,probeNum,1,143.05
hashNum,1,iterationNum,9,probeNum,1,142.15
hashNum,1,iterationNum,10,probeNum,1,139.55
hashNum,1,iterationNum,11,probeNum,1,136.65
hashNum,1,iterationNum,12,probeNum,1,133.9
hashNum,1,iterationNum,13,probeNum,1,131.4
hashNum,1,iterationNum,14,probeNum,1,128.8
hashNum,1,iterationNum,15,probeNum,1,125.8
hashNum,1,iterationNum,16,probeNum,1,122.1
hashNum,1,iterationNum,17,probeNum,1,119.05
hashNum,1,iterationNum,18,probeNum,1,115.65
hashNum,1,iterationNum,19,probeNum,1,112.6
hashNum,1,iterationNum,20,probeNum,1,108.95
hashNum,1,iterationNum,21,probeNum,1,106
hashNum,1,iterationNum,22,probeNum,1,101.5
hashNum,1,iterationNum,23,probeNum,1,97.8
hashNum,1,iterationNum,24,probeNum,1,93.75
hashNum,1,iterationNum,25,probeNum,1,89.65
hashNum,1,iterationNum,1,probeNum,2,153.6
hashNum,1,iterationNum,2,probeNum,2,152.75
hashNum,1,iterationNum,3,probeNum,2,150.55
hashNum,1,iterationNum,4,probeNum,2,149.2
hashNum,1,iterationNum,5,probeNum,2,148.55
hashNum,1,iterationNum,6,probeNum,2,146.1
hashNum,1,iterationNum,7,probeNum,2,144.4
hashNum,1,iterationNum,8,probeNum,2,142.35
hashNum,1,iterationNum,9,probeNum,2,140.05
hashNum,1,iterationNum,10,probeNum,2,137.85
hashNum,1,iterationNum,11,probeNum,2,135.3
hashNum,1,iterationNum,12,probeNum,2,133
hashNum,1,iterationNum,13,probeNum,2,130.1
hashNum,1,iterationNum,14,probeNum,2,127.95
hashNum,1,iterationNum,15,probeNum,2,124.35
hashNum,1,iterationNum,16,probeNum,2,121.8
hashNum,1,iterationNum,17,probeNum,2,118.4
hashNum,1,iterationNum,18,probeNum,2,115.55
hashNum,1,iterationNum,19,probeNum,2,111.25
hashNum,1,iterationNum,20,probeNum,2,107.55
hashNum,1,iterationNum,21,probeNum,2,103.95
hashNum,1,iterationNum,22,probeNum,2,100.65
hashNum,1,iterationNum,23,probeNum,2,97.2
hashNum,1,iterationNum,24,probeNum,2,92.55
hashNum,1,iterationNum,25,probeNum,2,88.55
hashNum,1,iterationNum,1,probeNum,3,152
hashNum,1,iterationNum,2,probeNum,3,150.55
hashNum,1,iterationNum,3,probeNum,3,149.6
hashNum,1,iterationNum,4,probeNum,3,148.3
hashNum,1,iterationNum,5,probeNum,3,146.4
hashNum,1,iterationNum,6,probeNum,3,144.75
hashNum,1,iterationNum,7,probeNum,3,143.2
hashNum,1,iterationNum,8,probeNum,3,141.55
hashNum,1,iterationNum,9,probeNum,3,138.5
hashNum,1,iterationNum,10,probeNum,3,136.65
hashNum,1,iterationNum,11,probeNum,3,134
hashNum,1,iterationNum,12,probeNum,3,131.5
hashNum,1,iterationNum,13,probeNum,3,128.75
hashNum,1,iterationNum,14,probeNum,3,126.55
hashNum,1,iterationNum,15,probeNum,3,123.75
hashNum,1,iterationNum,16,probeNum,3,120
hashNum,1,iterationNum,17,probeNum,3,116.9
hashNum,1,iterationNum,18,probeNum,3,114.15
hashNum,1,iterationNum,19,probeNum,3,110.55
hashNum,1,iterationNum,20,probeNum,3,106.5
hashNum,1,iterationNum,21,probeNum,3,102.95
hashNum,1,iterationNum,22,probeNum,3,99.6
hashNum,1,iterationNum,23,probeNum,3,95.95
hashNum,1,iterationNum,24,probeNum,3,91.7
