layer,1,particle,100,23.4
layer,1,particle,1000,37
layer,1,particle,1100,38.5
layer,1,particle,1200,40
layer,1,particle,1300,41.5
layer,1,particle,1400,43.7
layer,1,particle,1500,44.55
layer,1,particle,1600,46.25
layer,1,particle,1700,47.6
layer,1,particle,1800,49.9
layer,1,particle,1900,53.95
layer,1,particle,200,25.05
layer,1,particle,2000,51.95
layer,1,particle,2100,53.45
layer,1,particle,2200,54.85
layer,1,particle,2300,56.35
layer,1,particle,2400,57.75
layer,1,particle,2500,59.45
layer,1,particle,2600,60.6
layer,1,particle,2700,62.35
layer,1,particle,2800,64.2
layer,1,particle,2900,65.7
layer,1,particle,300,26.5
layer,1,particle,3000,67.35
layer,1,particle,3100,69.9
layer,1,particle,3200,70.4
layer,1,particle,3300,73.35
layer,1,particle,3400,73.2
layer,1,particle,3500,74.8
layer,1,particle,3600,76.7
layer,1,particle,3700,77.5
layer,1,particle,3800,79.4
layer,1,particle,3900,80.4
layer,1,particle,400,28.15
layer,1,particle,4000,82.05
layer,1,particle,500,29.7
layer,1,particle,600,31.25
layer,1,particle,700,32.45
layer,1,particle,800,34.05
layer,1,particle,900,35.4
layer,2,particle,100,24.8
layer,2,particle,1000,51.3
layer,2,particle,1100,55.6
layer,2,particle,1200,57.95
layer,2,particle,1300,59.85
layer,2,particle,1400,63.1
layer,2,particle,1500,66.1
layer,2,particle,1600,68.6
layer,2,particle,1700,72.6
layer,2,particle,1800,75.75
layer,2,particle,1900,77
layer,2,particle,200,27.9
layer,2,particle,2000,81.8
layer,2,particle,2100,86.15
layer,2,particle,2200,89
layer,2,particle,2300,91.2
layer,2,particle,2400,93.4
layer,2,particle,2500,95
layer,2,particle,2600,98.75
layer,2,particle,2700,102.5
layer,2,particle,2800,103.55
layer,2,particle,2900,107.85
layer,2,particle,300,30.7
layer,2,particle,3000,113.8
layer,2,particle,3100,113.95
layer,2,particle,3200,115.55
layer,2,particle,3300,120.95
layer,2,particle,3400,124.7
layer,2,particle,3500,124.25
layer,2,particle,3600,126.65
layer,2,particle,3700,129.45
layer,2,particle,3800,132.05
layer,2,particle,3900,135.2
layer,2,particle,400,33.95
layer,2,particle,4000,138.7
layer,2,particle,500,36.85
layer,2,particle,600,39.8
layer,2,particle,700,42.35
layer,2,particle,800,45.4
layer,2,particle,900,48.85
layer,3,particle,100,26.65
layer,3,particle,1000,65.75
layer,3,particle,1100,69.9
layer,3,particle,1200,74.05
layer,3,particle,1300,78.55
layer,3,particle,1400,82.7
layer,3,particle,1500,86.85
layer,3,particle,1600,91.05
layer,3,particle,1700,95.8
layer,3,particle,1800,100.05
layer,3,particle,1900,104.2
layer,3,particle,200,30.35
layer,3,particle,2000,108.4
layer,3,particle,2100,113
layer,3,particle,2200,117.6
layer,3,particle,2300,121.7
layer,3,particle,2400,126.25
layer,3,particle,2500,133.4
layer,3,particle,2600,137.5
layer,3,particle,2700,142.95
layer,3,particle,2800,147.65
layer,3,particle,2900,152.15
layer,3,particle,300,35.2
