num,900000,2994.27859783,2955.1698248,0.0130611670748
num,600000,2049.64969158,1970.11321653,0.0388049115791
num,1000000,3284.04998779,3283.52202755,0.000160764982765
num,300000,951.321983337,985.056608265,-0.0354607856425
num,200000,633.325195312,656.70440551,-0.0369150167578
num,800000,2609.17520523,2626.81762204,-0.00676168345265
num,100000,323.072600365,328.352202755,-0.0163418450964
num,400000,1289.49849606,1313.40881102,-0.0185423364457
num,700000,2302.21641064,2298.46541929,0.00162929572452
num,500000,1623.07798862,1641.76101378,-0.0115108610222
