Unit,MV,Augmented_MV,Budget,Exec_Time,OverBudget,RC_TIME,RC_NUM,RC_by_budget,SUCCESS,overhead_pctg
1,91.32946608012091,91.32946608012091,438.8,118.32703471183777,False,37.0,1,1.0,1,0.0003126927002785646
1,91.32946608012091,91.32946608012091,438.8,118.17676758766174,False,36.0,1,1.0,1,0.0003046284031528933
2,91.32946608012091,91.32946608012091,438.8,118.19932389259338,False,70.0,1,2.0,1,0.000592219969579592
2,91.32946608012091,91.32946608012091,438.8,118.37099313735962,False,68.0,1,2.0,1,0.000574465062746341
3,91.32946608012091,91.32946608012091,438.8,118.25697469711304,False,143.0,1,4.0,1,0.0012092310019452155
3,91.32946608012091,91.32946608012091,438.8,118.44134998321533,False,139.0,1,4.0,1,0.0011735766269102648
4,91.32946608012091,91.32946608012091,438.8,118.33063125610352,False,140.0,1,4.0,1,0.0011831256075782895
4,91.32946608012091,91.32946608012091,438.8,118.40839791297913,False,140.0,1,4.0,1,0.0011823485704357643
5,91.32946608012091,91.32946608012091,438.8,118.49585390090942,False,179.0,1,5.0,1,0.0015106013763965646
5,91.32946608012091,91.32946608012091,438.8,118.41025614738464,False,174.0,1,5.0,1,0.0014694673051245078
6,91.32946608012091,91.32946608012091,438.8,118.55924701690674,False,248.0,1,7.0,1,0.002091781166294307
6,91.32946608012091,91.32946608012091,438.8,118.39923548698425,False,255.0,1,7.0,1,0.0021537301229283055
7,91.32946608012091,91.32946608012091,438.8,118.65999984741211,False,291.0,1,8.0,1,0.002452384968601081
7,91.32946608012091,91.32946608012091,438.8,118.58011078834534,False,286.0,1,8.0,1,0.002411871587052941
8,91.32946608012091,91.32946608012091,438.8,118.72049927711487,False,280.0,1,8.0,1,0.0023584806474442966
8,91.32946608012091,91.32946608012091,438.8,118.55324482917786,False,283.0,1,8.0,1,0.002387113068122022
9,91.32946608012091,91.32946608012091,438.8,118.49806618690491,False,358.0,1,10.0,1,0.003021146348796384
9,91.32946608012091,91.32946608012091,438.8,118.49659085273743,False,359.0,1,10.0,1,0.0030296230247345264
10,91.32946608012091,91.32946608012091,438.8,118.72690176963806,False,353.0,1,10.0,1,0.0029732099022083
10,91.32946608012091,91.32946608012091,438.8,118.82155299186707,False,357.0,1,10.0,1,0.003004505420194562
11,91.32946608012091,91.32946608012091,438.8,118.52218723297119,False,424.0,1,12.0,1,0.0035773892627088575
11,91.32946608012091,91.32946608012091,438.8,118.79681944847107,False,431.0,1,12.0,1,0.0036280432590785746
12,91.32946608012091,91.32946608012091,438.8,118.65433955192566,False,471.0,1,13.0,1,0.003969513477371642
12,91.32946608012091,91.32946608012091,438.8,118.79606199264526,False,462.0,1,13.0,1,0.0038890178028679325
13,91.32946608012091,91.32946608012091,438.8,118.52764868736267,False,499.0,1,14.0,1,0.004209988180194137
13,91.32946608012091,91.32946608012091,438.8,118.73491597175598,False,497.0,1,14.0,1,0.004185794851770676
14,91.32946608012091,91.32946608012091,438.8,118.81814169883728,False,530.0,1,15.0,1,0.0044605982926695315
14,91.32946608012091,91.32946608012091,438.8,118.75994539260864,False,548.0,1,15.0,1,0.004614350387147503
