Unit,MV,Augmented_MV,Budget,Exec_Time,OverBudget,RC_TIME,RC_NUM,RC_by_budget,SUCCESS,overhead_pctg
1,4.06684747396869,4.06684747396869,20.5146,19.7375349998474,False,24,1,1,1,0.001215957311801
1,4.06684747396869,4.06684747396869,20.5146,19.913046836853,False,41,1,1,1,0.002058951617797
2,4.06618040953283,4.06618040953283,20.5146,20.3161969184875,False,41,1,1,0,0.002018094240989
2,4.06618040953283,4.06618040953283,20.5146,19.9553232192993,False,61,2,2,1,0.003056828462743
3,4.06684747396869,4.06684747396869,20.5146,19.7292346954346,False,24,1,1,1,0.001216468878317
3,4.06684747396869,4.06684747396869,20.5146,19.6368474960327,False,41,1,1,1,0.002087911514732
4,4.10335344731447,4.10335344731447,20.5146,20.0045940876007,False,118,3,3,1,0.005898645055395
4,4.10335344731447,4.10335344731447,20.5146,20.0058252811432,False,103,3,3,1,0.005148500426877
5,4.09501887343377,4.09501887343377,20.5146,20.0707085132599,False,103,3,3,1,0.005131856702117
5,4.09501887343377,4.09501887343377,20.5146,20.063004732132,False,103,3,3,1,0.00513382722953
6,4.06700560872408,4.06700560872408,20.5146,20.0728952884674,False,102,3,3,1,0.005081479205374
6,4.06671243170724,4.06671243170724,20.5146,20.0191192626953,False,66,2,2,1,0.003296848334531
7,4.10675954827167,4.10675954827167,20.5146,20.1192378997803,False,122,3,3,1,0.006063847975143
7,4.08975159928492,4.08975159928492,20.5146,20.0261664390564,False,65,2,2,1,0.00324575350943
8,4.08195117718829,4.08195117718829,20.5146,20.0519542694092,False,88,2,2,1,0.004388599675506
8,4.11064747152063,4.11064747152063,20.5146,20.0360202789307,False,120,3,3,1,0.00598921334324
9,4.10792616721641,4.10792616721641,20.5146,19.970808506012,False,66,2,2,1,0.003304823636967
9,4.10437019171352,4.10437019171352,20.5146,20.0127990245819,False,83,2,2,1,0.004147345900893
10,4.02654239129982,4.02654239129982,20.5146,20.0475423336029,False,135,3,3,1,0.006733992514071
10,4.09581950178656,4.09581950178656,20.5146,20.0841209888458,False,110,3,3,1,0.00547696362022
20,4.10380075210505,4.10380075210505,20.5146,20.0812485218048,False,103,3,3,1,0.005129163153783
20,4.13168264617683,4.13168264617683,20.5146,20.081866979599,False,156,4,4,1,0.007768202038111
30,4.10418934973218,4.10418934973218,20.5146,20.0890245437622,False,144,4,4,1,0.007168093188712
30,4.10155972026255,4.10155972026255,20.5146,20.0849359035492,False,108,3,3,1,0.005377164284648
40,4.09153842095492,4.09153842095492,20.5146,20.0352656841278,False,67,2,2,1,0.003344103395299
40,4.11582080417923,4.11582080417923,20.5146,20.071736574173,False,200,5,5,1,0.009964259906507
50,4.11503111580914,4.11503111580914,20.5146,20.0758922100067,False,148,5,5,1,0.007372026032608
50,4.12611583125083,4.12611583125083,20.5146,20.0316801071167,False,170,5,5,1,0.008486557247867
60,4.0911610661477,4.0911610661477,20.5146,20.0825016498566,False,107,3,3,1,0.005328021471905
60,4.12951332857421,4.12951332857421,20.5146,20.0752515792847,False,172,6,6,1,0.008567763114734
70,4.11432184833273,4.11432184833273,20.5146,21.570188999176,True,175,6,6,1,0.008113048986575
70,4.12295380364653,4.12295380364653,20.5146,20.0551710128784,False,83,2,2,1,0.0041385835078
80,4.10364593396315,4.10364593396315,20.5146,20.0779240131378,False,199,5,5,1,0.009911383262024
80,4.09267868370532,4.09267868370532,20.5146,20.035062789917,False,107,3,3,1,0.005340637118135
90,4.01863035174676,4.01863035174676,20.5146,20.0758979320526,False,214,6,6,1,0.010659548117065
90,4.08910655514734,4.08910655514734,20.5146,20.0725028514862,False,237,7,7,1,0.01180719722665
100,4.1346300660619,4.1346300660619,20.5146,20.0795938968658,False,151,4,4,1,0.007520072406622
100,4.13107187138464,4.13107187138464,20.5146,20.0585992336273,False,193,6,6,1,0.009621808469878
11,4.13107187138464,4.13107187138464,20.5146,19.5274295806885,False,324,8,8,0,0.016592045494837
11,4.13107187138464,4.13107187138464,20.5146,19.347220659256,False,107,3,3,0,0.005530510138096
12,4.13107187138464,4.13107187138464,20.5146,20.1158087253571,False,107,3,3,0,0.005319199514217
12,4.19449059700685,4.19449059700685,20.5146,20.6600658893585,False,149,4,4,1,0.007211980871598
13,4.17586331570624,4.17586331570624,20.5146,20.0377407073975,False,163,4,4,1,0.00813464962843
13,4.14515534769576,4.14515534769576,20.5146,20.0298547744751,False,139,4,4,1,0.006939640929256
14,4.22763894685239,4.22763894685239,20.5146,19.9406399726868,False,146,4,4,1,0.007321730907332
14,4.17089213441284,4.17089213441284,20.5146,19.9044668674469,False,150,4,4,1,0.007535996869392
15,4.19118633717434,4.19118633717434,20.5146,20.026570558548,False,186,5,5,1,0.009287661082871
15,4.18719206184895,4.18719206184895,20.5146,19.9953796863556,False,185,5,5,1,0.009252137388831
16,4.09703636062437,4.09703636062437,20.5146,20.0034275054932,False,183,5,5,1,0.009148432184922
16,4.15418232915941,4.15418232915941,20.5146,20.0224664211273,False,186,5,5,1,0.009289564836215
17,4.02019960556645,4.02019960556645,20.5146,20.0510239601135,False,149,4,4,1,0.007431041940621
17,4.27818415686145,4.27818415686145,20.5146,19.9712181091309,False,144,4,4,1,0.007210376413353
18,4.16738004793234,4.16738004793234,20.5146,19.8987464904785,False,146,4,4,1,0.007337145587028
18,4.16738004793234,4.16738004793234,20.5146,19.8785173892975,False,147,4,4,1,0.007394917695378
19,4.10630739789994,4.10630739789994,20.5146,20.0789098739624,False,181,5,5,1,0.009014433609004
19,4.18059357725212,4.18059357725212,20.5146,20.0781674385071,False,190,5,5,1,0.009463015017775
20,4.10617533912074,4.10617533912074,20.5146,20.0869195461273,False,180,4,5,1,0.008961055456346
20,4.18059357725212,4.18059357725212,20.5146,20.0769674777985,False,186,5,5,1,0.009264347327637
