Unit,MV,Augmented_MV,Budget,Exec_Time,OverBudget,RC_TIME,RC_NUM,RC_by_budget,SUCCESS,overhead_pctg
1,4.02568874703134,4.02568874703134,41.499,30.7904679775238,False,21,1,1,1,0.000682029257085
1,4.02568874703134,4.02568874703134,41.499,30.8673057556152,False,41,1,1,1,0.00132826623498
2,3.83912772617842,3.83912772617842,41.499,38.2406227588654,False,109,3,3,1,0.002850371990209
2,3.83912772617842,3.83912772617842,41.499,38.3325304985046,False,92,3,3,1,0.002400050265494
3,4.21710621645315,4.21710621645315,41.499,40.1276154518127,False,92,3,3,1,0.002292685447768
3,4.32331745325118,4.32331745325118,41.499,38.8205585479736,False,110,3,3,1,0.002833550162965
4,4.21395590559068,4.21395590559068,41.499,40.4023630619049,False,151,4,4,1,0.003737405155452
4,4.20504517085366,4.20504517085366,41.499,40.1518104076385,False,132,4,4,1,0.003287522994851
5,4.04562099452774,4.04562099452774,41.499,40.6274230480194,False,132,4,4,1,0.003249036982828
5,4.04562099452774,4.04562099452774,41.499,40.7978584766388,False,127,4,4,1,0.003112908489369
6,4.03675648340388,4.03675648340388,41.499,40.4315330982208,False,163,4,5,1,0.004031506784668
6,4.03675648340388,4.03675648340388,41.499,40.3909227848053,False,167,4,5,1,0.004134592341199
7,4.16053901212219,4.16053901212219,41.499,40.3407373428345,False,161,4,5,1,0.003991002906857
7,4.16053901212219,4.16053901212219,41.499,40.4204049110413,False,169,4,5,1,0.00418105658199
8,3.95762130145205,3.95762130145205,41.499,40.4368393421173,False,165,4,5,1,0.004080437607994
8,3.95762130145205,3.95762130145205,41.499,40.4314577579498,False,190,4,5,1,0.00469931114375
9,3.81894052423932,3.81894052423932,41.499,40.3570957183838,False,150,4,4,1,0.003716818500685
9,3.86552155085252,3.86552155085252,41.499,39.8836028575897,False,149,4,4,1,0.003735871118064
10,4.02489301119636,4.02489301119636,41.499,40.8615922927856,False,190,5,5,1,0.004649843271858
