layer,1,particle,1,301.033
layer,0.8,particle,1,245.033
layer,0.6,particle,1,188.5
layer,0.4,particle,1,133.233
layer,0.2,particle,1,79
layer,1,particle,0.975,293.533
layer,0.8,particle,0.975,239.733
layer,0.6,particle,0.975,186.433
layer,0.4,particle,0.975,131
layer,1,particle,0.95,290.467
layer,0.8,particle,0.95,235.267
layer,0.6,particle,0.95,180.833
layer,0.4,particle,0.95,129.467
layer,1,particle,0.925,282.6
layer,0.8,particle,0.925,230.8
layer,0.6,particle,0.925,178
layer,0.4,particle,0.925,125.367
layer,1,particle,0.9,274.767
layer,0.8,particle,0.9,224.8
layer,0.6,particle,0.9,172.833
layer,0.4,particle,0.9,123.567
layer,1,particle,0.875,267.533
layer,0.8,particle,0.875,218.033
layer,0.6,particle,0.875,169.1
layer,0.4,particle,0.875,120
layer,1,particle,0.85,260.633
layer,0.8,particle,0.85,212.367
layer,0.6,particle,0.85,165.3
layer,0.4,particle,0.85,117.233
layer,1,particle,0.825,253.4
layer,0.8,particle,0.825,206.167
layer,0.6,particle,0.825,161.167
layer,0.4,particle,0.825,114.333
layer,1,particle,0.8,247.8
layer,0.8,particle,0.8,202.433
layer,0.6,particle,0.8,155.933
layer,0.4,particle,0.8,111.333
layer,1,particle,0.775,239.467
layer,0.8,particle,0.775,195.8
layer,0.6,particle,0.775,151.233
layer,0.4,particle,0.775,108.6
layer,1,particle,0.75,233.1
layer,0.8,particle,0.75,187.533
layer,0.6,particle,0.75,148.733
layer,1,particle,0.725,227.1
layer,0.8,particle,0.725,184.8
layer,0.6,particle,0.725,144.267
layer,1,particle,0.7,216.133
layer,0.8,particle,0.7,177.5
layer,0.6,particle,0.7,139.667
layer,1,particle,0.675,210.033
layer,0.8,particle,0.675,173.6
layer,0.6,particle,0.675,133.867
layer,1,particle,0.65,203.167
layer,0.8,particle,0.65,167.367
layer,0.6,particle,0.65,130.567
layer,1,particle,0.625,199.4
layer,0.8,particle,0.625,161.167
layer,0.6,particle,0.625,127.433
layer,1,particle,0.6,191
layer,0.8,particle,0.6,158.233
layer,0.6,particle,0.6,122.767
layer,1,particle,0.575,183.333
layer,0.8,particle,0.575,150.2
layer,0.6,particle,0.575,120.233
layer,1,particle,0.55,178.733
layer,0.8,particle,0.55,146.4
layer,0.6,particle,0.55,114.667
layer,1,particle,0.525,169.2
layer,0.8,particle,0.525,139.133
layer,0.6,particle,0.525,109.567
layer,1,particle,0.5,162.533
layer,0.8,particle,0.5,134.2
layer,1,particle,0.475,155.433
layer,0.8,particle,0.475,128.9
layer,1,particle,0.45,147.667
layer,0.8,particle,0.45,122.3
layer,1,particle,0.425,142.133
layer,0.8,particle,0.425,116.867
layer,1,particle,0.4,134.1
layer,0.8,particle,0.4,111.433
layer,1,particle,0.375,126.767
layer,0.8,particle,0.375,105.967
layer,1,particle,0.35,119.867
layer,0.8,particle,0.35,101.467
layer,1,particle,0.325,113.933
layer,0.8,particle,0.325,95.3
layer,1,particle,0.3,106.967
layer,0.8,particle,0.3,88.7
layer,1,particle,0.275,98.8333
layer,0.8,particle,0.275,83.5667
layer,1,particle,0.25,91.2
layer,0.8,particle,0.25,77.5333
layer,1,particle,0.225,84.5333
layer,0.8,particle,0.225,72.4
layer,1,particle,0.2,78.0333
layer,0.8,particle,0.2,66.3
layer,1,particle,0.175,70.2667
layer,0.8,particle,0.175,60.4
layer,1,particle,0.15,63.6
layer,0.8,particle,0.15,54.8333
layer,1,particle,0.125,56.9667
layer,0.8,particle,0.125,50.3667
layer,1,particle,0.1,50.5333
layer,0.8,particle,0.1,45.3
layer,1,particle,0.075,42.6333
layer,0.8,particle,0.075,38.2667
layer,1,particle,0.05,35.2333
layer,0.8,particle,0.05,32.3333
layer,1,particle,0.025,27.8667
layer,0.8,particle,0.025,26.9
