Configuration,ACYC,AFREQ,EXEC,FREQ,INST,INSTnom,INSTnom%,IPC,L2MISS,L2MPI,L3HIT,L3MISS,L3MPI,PhysIPC,PhysIPC%,READ,TIME(ticks),WRITE,SLOWDOWN
batch-4-learning-89-regular-1,7479.6551724137935,1.0500000000000005,0.49606896551724133,0.43844827586206897,8410.689655172413,0.9917586206896551,24.803448275862067,1.3877931034482762,7.135862068965518,0.000811655172413793,0.5970344827586207,2.6660000000000004,0.0003092862068965517,2.776551724137931,69.37931034482757,2.6680344827586198,2117.2413793103447,1.8896551724137933,1.0458191201489893
batch-4-learning-89-regular-1,6765.333333333333,1.046766666666667,0.23146666666666674,0.4020000000000001,3892.6666666666665,0.4630333333333334,11.581666666666665,0.6879666666666667,13.985666666666667,0.0036466666666666657,0.7402666666666665,2.997733333333334,0.0007183,1.374766666666666,34.379999999999995,2.7407666666666657,2100.3333333333335,1.8870000000000002,1.0497180932265788
batch-4-learning-89-regular-1,7894.0,1.0500000000000005,0.35623333333333346,0.4582333333333333,6087.666666666667,0.7123,17.813333333333336,0.9313333333333332,8.050333333333333,0.0012192000000000001,0.6288999999999999,2.8737999999999997,0.0004580233333333334,1.8624,46.569999999999986,2.8810000000000002,2126.6666666666665,1.9466666666666668,1.055945024648739
batch-4-learning-89-regular-1,16616.666666666668,1.0499999999999996,0.883357142857143,0.9784047619047621,15004.761904761905,1.7676190476190474,44.169047619047625,0.9073809523809522,261.5952380952381,0.01741190476190476,0.9910714285714283,2.2468809523809523,0.00015209761904761906,1.815238095238095,45.38333333333334,1.9324523809523813,2123.095238095238,1.3456666666666668,1.4718666143744967
batch-4-learning-89-regular-1,7785.666666666667,1.0500000000000005,0.35450000000000004,0.4543333333333334,6040.333333333333,0.7090000000000001,17.716666666666672,0.9372333333333335,7.827999999999999,0.0012053666666666663,0.6260333333333333,2.798966666666666,0.0004561033333333334,1.8735666666666668,46.836666666666666,2.858333333333333,2123.0,1.9406666666666665,1.0534264880115318
batch-4-learning-89-regular-1,7516.896551724138,1.0500000000000005,0.4820344827586206,0.43724137931034496,8220.0,0.9640344827586207,24.10344827586207,1.3458620689655172,7.011724137931035,0.000813551724137931,0.5912758620689654,2.6506551724137926,0.00031811379310344833,2.6906896551724135,67.25862068965517,2.661758620689655,2125.1724137931033,1.8917241379310346,1.0463719384153949
batch-1-learning-89-regular-3,5854.4,1.0500000000000005,0.4881999999999999,0.3452,8261.2,0.9764399999999999,24.412000000000003,1.5298399999999999,4.5708,0.0005434399999999999,0.55588,2.2265200000000003,0.000263176,3.0600000000000005,76.52000000000002,2.088999999999999,2112.4,1.76,1.024076033876026
batch-1-learning-89-regular-3,4945.384615384615,1.0457307692307696,0.19738461538461538,0.29415384615384615,3317.3076923076924,0.3946923076923076,9.86576923076923,0.7407307692307692,10.396538461538459,0.003391923076923077,0.747423076923077,2.189269230769231,0.0006929230769230769,1.4812307692307694,37.03461538461538,2.071346153846154,2100.0,1.7072692307692305,1.0431300435585633
batch-1-learning-89-regular-3,5739.2,1.0500000000000005,0.32588000000000006,0.33964,5500.4,0.65184,16.288,1.03216,4.9136,0.00086164,0.6117999999999999,2.2303599999999997,0.00038834799999999995,2.0664000000000002,51.65200000000001,2.1864000000000003,2108.0,1.8012000000000004,1.026312927231438
batch-1-learning-89-regular-3,16255.555555555555,1.0499999999999998,0.9338333333333334,0.9621111111111114,15777.777777777777,1.8672222222222221,46.6777777777778,0.9712222222222224,332.1111111111111,0.02100555555555555,0.9934166666666668,2.1889166666666675,0.00013735833333333332,1.9422222222222219,48.5638888888889,1.4141666666666668,2110.8333333333335,1.220305555555556,1.4766525979253835
batch-1-learning-89-regular-3,5785.6,1.0500000000000005,0.32888,0.34263999999999994,5544.8,0.6577200000000001,16.436,1.03628,4.687199999999999,0.00083068,0.58184,2.21532,0.000393748,2.0731999999999995,51.83200000000001,2.1816,2106.0,1.7972,1.030195940137152
batch-1-learning-89-regular-3,5895.2,1.0500000000000005,0.46936000000000005,0.34964,7904.0,0.9384800000000001,23.471999999999994,1.4927199999999998,4.5363999999999995,0.00056096,0.5381600000000001,2.1862399999999997,0.00027315600000000004,2.9852,74.67200000000001,2.0728,2102.8,1.7484000000000006,1.0294677837081436
