Configuration,ACYC,AFREQ,EXEC,FREQ,INST,INSTnom,INSTnom%,IPC,L2MISS,L2MPI,L3HIT,L3MISS,L3MPI,PhysIPC,PhysIPC%,READ,TIME(ticks),WRITE,SLOWDOWN
batch-4-learning-12-regular-3,swaptions:num-400000,2275.0,1.06875,0.3526249999999999,0.13525,5925.0,0.7048749999999999,17.625000000000004,2.605,0.27249999999999996,4.60125e-05,0.8941250000000001,0.025825,4.3575e-06,5.20875,130.25,0.01526375,2100.0,0.0016719999999999999,1.0631450722380242
batch-4-learning-12-regular-3,stress:cpu_0_io_3_vm_0_vmbytes_512K,1250.75,0.45675,0.045774999999999996,0.0744125,768.75,0.09160000000000001,2.2871249999999996,0.5647500000000001,5.12,0.008456249999999998,0.93175,0.17681249999999998,0.0002519,1.1292499999999999,28.237499999999997,0.0775875,2100.0,0.0135375,1.0428651687481654
batch-4-learning-12-regular-3,ferret:eyes-0-pyramid-18-selectivity-2,2318.75,1.06875,0.181375,0.13537500000000002,3098.75,0.3625,9.065,1.3375000000000001,0.72575,0.000234375,0.92925,0.051937500000000004,1.677125e-05,2.67375,66.8625,0.0325875,2136.25,0.0108425,1.0614083160402827
batch-4-learning-12-regular-3,stress:cpu_2_io_1_vm_4_vmbytes_1M,13750.0,1.05,0.87425,0.81525,14750.0,1.75,43.7125,1.0712500000000003,367.0,0.0249,1.0,0.0227,1.550625e-06,2.1437500000000003,53.63750000000001,0.012215,2107.5,0.0028362500000000002,1.4583833324303148
batch-4-learning-12-regular-3,facedetect:eyes-2-pyramid-25-selectivity-2,2287.5,1.0513750000000002,0.179125,0.13337500000000002,3077.5,0.35875,8.963750000000001,1.34375,0.706875,0.0002355,0.9257500000000001,0.052925,1.7794999999999998e-05,2.6875,67.2125,0.0342375,2145.0,0.01153875,1.0500410240144031
batch-4-learning-12-regular-3,stress:cpu_1_io_0_vm_0_vmbytes_1M,2272.5,1.06875,0.32487499999999997,0.13475,5478.75,0.6498750000000001,16.25,2.41125,0.23199999999999998,4.23875e-05,0.9274999999999999,0.0153,2.8000000000000003e-06,4.824999999999999,120.5,0.00776625,2107.5,0.0008391250000000001,1.056089800368438
batch-4-learning-100-regular-5,swaptions:num-400000,2341.25,1.0675000000000001,0.354125,0.139,5967.5,0.708375,17.7,2.55375,0.515875,8.4775e-05,0.88525,0.05152500000000001,8.52375e-06,5.105,127.625,0.02903625,2105.0,0.0055969999999999995,1.0442956007067334
batch-4-learning-100-regular-5,stress:cpu_0_io_3_vm_0_vmbytes_512K,1047.5,0.4035,0.028998750000000004,0.062348749999999994,487.1625,0.05796,1.44775,0.500375,5.13875,0.010255,0.9057499999999999,0.0896875,0.0004920250000000001,1.0006249999999999,25.012500000000003,0.044375,2100.0,0.0037974999999999997,1.0352953910204816
batch-4-learning-100-regular-5,ferret:eyes-0-pyramid-18-selectivity-2,2332.5,1.06875,0.182625,0.13675,3111.25,0.36512500000000003,9.127500000000001,1.3350000000000002,0.853875,0.00027250000000000006,0.9268750000000001,0.059637499999999996,1.9062500000000003e-05,2.66875,66.7,0.0410125,2130.0,0.01321,1.0407812839259531
batch-4-learning-100-regular-5,stress:cpu_2_io_1_vm_4_vmbytes_1M,13700.0,1.05,0.8868750000000001,0.8145,14925.0,1.77375,44.35,1.09125,276.625,0.0185625,0.9989999999999999,0.258625,1.73375e-05,2.1774999999999998,54.45,0.087975,2100.0,0.047712500000000005,1.4332234454681632
batch-4-learning-100-regular-5,facedetect:eyes-2-pyramid-25-selectivity-2,2326.25,1.0675000000000001,0.18275000000000002,0.136125,3125.0,0.3656249999999999,9.137500000000001,1.34375,0.793625,0.000254875,0.92625,0.059875000000000005,1.92e-05,2.6875,67.175,0.0389875,2136.25,0.01225,1.0453405404579932
batch-4-learning-100-regular-5,stress:cpu_1_io_0_vm_0_vmbytes_1M,2306.25,1.0495,0.32075000000000004,0.134625,5500.0,0.641375,16.05,2.38375,0.36437500000000006,6.52125e-05,0.86175,0.0645125,1.1066250000000001e-05,4.76625,119.125,0.0360875,2141.25,0.00303625,1.0314337834245793
batch-2-learning-100-regular-2,swaptions:num-400000,2318.75,1.0675000000000001,0.349,0.1355,5972.5,0.6981250000000001,17.462500000000002,2.57625,0.33149999999999996,5.55375e-05,0.9099999999999999,0.027450000000000002,4.605e-06,5.1525,128.75,0.014686250000000001,2138.75,0.001722625,1.0202703296011482
batch-2-learning-100-regular-2,stress:cpu_0_io_3_vm_0_vmbytes_512K,1105.375,0.4085,0.031175,0.06565,524.375,0.062375,1.5593750000000002,0.47687500000000005,5.41625,0.0103125,0.9566250000000001,0.0784625,0.0002109125,0.9531250000000001,23.8375,0.0385125,2100.0,0.00345625,1.0590094760804518
batch-2-learning-100-regular-2,ferret:eyes-0-pyramid-18-selectivity-2,2277.5,1.06875,0.181,0.135125,3052.5,0.36225,9.055000000000001,1.34125,0.678375,0.000222625,0.927125,0.049625,1.6275000000000003e-05,2.6799999999999993,67.00000000000001,0.0309625,2105.0,0.01052375,1.0302607107183124
batch-2-learning-100-regular-2,stress:cpu_2_io_1_vm_4_vmbytes_1M,13662.5,1.05,0.8861249999999999,0.81275,14912.5,1.7725,44.3,1.09125,276.25,0.018549999999999997,0.9980000000000001,0.575375,3.865e-05,2.18125,54.5375,0.16549999999999998,2101.25,0.090825,1.4761727636488085
batch-2-learning-100-regular-2,facedetect:eyes-2-pyramid-25-selectivity-2,2345.0,1.0675000000000001,0.1845,0.13687500000000002,3158.75,0.36912500000000004,9.23,1.3475,0.8382499999999999,0.00026562499999999996,0.9283750000000001,0.06005,1.92e-05,2.69375,67.375,0.03815000000000001,2138.75,0.012752500000000002,1.0248611397505505
batch-2-learning-100-regular-2,stress:cpu_1_io_0_vm_0_vmbytes_1M,2316.25,1.06875,0.326125,0.13525,5595.0,0.65225,16.312499999999996,2.4137500000000003,0.261,4.6674999999999996e-05,0.9106249999999999,0.020212500000000005,3.6112500000000004e-06,4.826250000000001,120.5,0.0108725,2150.0,0.001110125,1.0221127147626188
batch-5-learning-89-regular-3,swaptions:num-400000,2277.5,1.06875,0.35125,0.135125,5927.5,0.7028749999999999,17.587500000000002,2.6024999999999996,0.26412499999999994,4.456249999999999e-05,0.90075,0.024125000000000004,4.075e-06,5.2025,129.875,0.01299,2107.5,0.0015805,1.0727708669801057
batch-5-learning-89-regular-3,stress:cpu_0_io_3_vm_0_vmbytes_512K,1071.5,0.462125,0.03529125,0.06375,594.075,0.07058750000000001,1.765125,0.52825,4.76375,0.00966,0.9046249999999999,0.17541250000000003,0.0005099124999999999,1.0559999999999998,26.4125,0.096025,2100.0,0.018895000000000002,1.0581713474299725
batch-5-learning-89-regular-3,ferret:eyes-0-pyramid-18-selectivity-2,2393.75,1.0662500000000001,0.1855,0.13937500000000003,3187.5,0.37075,9.264999999999999,1.3325000000000002,0.9052499999999999,0.000272,0.9137500000000001,0.0962125,2.8075e-05,2.66375,66.625,0.04984999999999999,2145.0,0.016329999999999997,1.0623867362061055
batch-5-learning-89-regular-3,stress:cpu_2_io_1_vm_4_vmbytes_1M,13650.0,1.05,0.8812500000000001,0.8111249999999999,14800.0,1.7624999999999997,44.0625,1.08875,125.75,0.00849,1.0,0.0240125,1.622625e-06,2.17375,54.325,0.0165125,2100.0,0.00318,1.4432309529156049
batch-5-learning-89-regular-3,facedetect:eyes-2-pyramid-25-selectivity-2,2285.0,1.06875,0.18287499999999998,0.13575,3073.75,0.365875,9.142500000000002,1.345,0.8537499999999999,0.0002785,0.9176250000000001,0.07160000000000001,2.3295e-05,2.69375,67.3,0.0398125,2100.0,0.01212875,1.0618517895398514
batch-5-learning-89-regular-3,stress:cpu_1_io_0_vm_0_vmbytes_1M,2266.25,1.06875,0.325625,0.13487500000000002,5475.0,0.6515,16.287499999999998,2.4200000000000004,0.23012499999999997,4.204999999999999e-05,0.9246249999999999,0.0156375,2.8625e-06,4.83625,120.875,0.007907500000000001,2100.0,0.0008615000000000001,1.054611231923783
batch-1-learning-56-regular-5,swaptions:num-400000,2316.25,1.07,0.35112499999999996,0.1355,6002.5,0.7022499999999999,17.537499999999998,2.5912499999999996,0.31075,5.1712499999999997e-05,0.901375,0.0356375,5.9275e-06,5.1875,129.75,0.01612375,2136.25,0.001608,1.0173806736444133
batch-1-learning-56-regular-5,stress:cpu_0_io_3_vm_0_vmbytes_512K,1148.25,0.397125,0.034062499999999996,0.0683375,572.625,0.0681125,1.703,0.5022499999999999,5.388749999999999,0.0094575,0.9575,0.068175,0.00020252500000000003,1.00475,25.099999999999998,0.034937499999999996,2100.0,0.0032475000000000004,1.0406456332831102
batch-1-learning-56-regular-5,ferret:eyes-0-pyramid-18-selectivity-2,2335.0,1.0662500000000001,0.18387499999999998,0.137,3133.75,0.36750000000000005,9.192499999999999,1.34125,0.8385,0.000266875,0.902875,0.09216250000000001,2.8574999999999997e-05,2.68375,67.1,0.05644999999999999,2136.25,0.012641250000000001,1.0279876331786788
batch-1-learning-56-regular-5,stress:cpu_2_io_1_vm_4_vmbytes_1M,13675.0,1.05,0.8772499999999999,0.8136250000000002,14725.0,1.755,43.85,1.07875,245.125,0.016624999999999997,0.997375,0.6231249999999999,4.22875e-05,2.155,53.900000000000006,0.192,2100.0,0.09666249999999998,1.3234670688544836
batch-1-learning-56-regular-5,facedetect:eyes-2-pyramid-25-selectivity-2,2530.0,1.0650000000000002,0.198375,0.15,3341.25,0.39625,9.9025,1.32875,1.148625,0.00032287500000000003,0.9017499999999999,0.145275,3.83625e-05,2.6550000000000002,66.3625,0.07200000000000001,2105.0,0.024168750000000003,1.0157430649466226
batch-1-learning-56-regular-5,stress:cpu_1_io_0_vm_0_vmbytes_1M,2262.5,1.0662500000000001,0.324375,0.134625,5451.25,0.6485000000000001,16.212500000000002,2.41,0.240625,4.4149999999999996e-05,0.9128750000000001,0.018449999999999998,3.3849999999999998e-06,4.8175,120.375,0.00970875,2100.0,0.0010113750000000001,1.0163692194645382
