Configuration,ACYC,AFREQ,EXEC,FREQ,INST,INSTnom,INSTnom%,IPC,L2MISS,L2MPI,L3HIT,L3MISS,L3MPI,PhysIPC,PhysIPC%,READ,TIME(ticks),WRITE
batch-4-learning-89-regular-1,5396.428571428572,1.0621428571428575,0.19056071428571428,0.32096428571428565,3205.3571428571427,0.38132142857142853,9.53714285714286,0.8069642857142859,7.432642857142857,0.0021571428571428566,0.5577142857142857,2.912214285714285,0.0009551428571428573,1.6145357142857144,40.357142857142854,2.7003214285714283,2100.0,1.9525000000000001
batch-1-learning-89-regular-3,3967.6,1.0632000000000001,0.167084,0.23608000000000004,2808.0,0.3339199999999999,8.3472,0.85064,4.402400000000001,0.0017590400000000001,0.56704,2.17,0.0008906,1.6990399999999999,42.49999999999999,2.0755999999999997,2100.0,1.764
batch-4-learning-78-regular-3,5780.3448275862065,1.0620689655172417,0.19741379310344834,0.34406896551724137,3317.9310344827586,0.3947586206896551,9.868275862068966,0.790793103448276,7.842275862068965,0.002186620689655172,0.5512758620689656,3.056379310344828,0.0009874482758620692,1.581206896551724,39.55517241379311,2.7874827586206896,2100.0,1.9658620689655175
batch-5-learning-67-regular-5,7201.515151515152,1.0603030303030303,0.21960606060606064,0.42906060606060614,3692.121212121212,0.43930303030303036,10.98030303030303,0.7354545454545455,10.433636363636364,0.0025010909090909085,0.5644545454545454,4.048636363636363,0.0010839393939393943,1.4714848484848482,36.78484848484848,3.409212121212122,2100.3030303030305,2.078787878787879
batch-4-learning-23-regular-3,5376.785714285715,1.0625000000000002,0.18962142857142858,0.3200357142857143,3187.8571428571427,0.3791785714285713,9.482142857142858,0.8050357142857145,7.147535714285714,0.0020972500000000006,0.5549642857142857,2.8055357142857145,0.0009428214285714285,1.6109642857142856,40.246428571428574,2.701035714285715,2100.0,1.956428571428571
batch-2-learning-56-regular-5,3940.0,1.0632000000000001,0.165712,0.23436000000000004,2787.6,0.33160000000000006,8.2868,0.85484,4.6604,0.0016703599999999999,0.5675600000000001,2.1116,0.0007824400000000001,1.7096799999999999,42.748000000000005,2.1433599999999995,2100.0,1.8275999999999997
batch-4-learning-1-regular-4,5794.137931034483,1.0613793103448277,0.1976862068965517,0.34417241379310337,3323.103448275862,0.39513793103448275,9.879310344827584,0.7890689655172415,7.651137931034482,0.0020949655172413793,0.5516206896551724,2.9469310344827586,0.0009424827586206894,1.5772413793103448,39.43103448275862,2.7926551724137934,2101.0344827586205,1.9648275862068967
batch-4-learning-12-regular-3,5366.785714285715,1.0625000000000002,0.18960000000000005,0.3193571428571428,3187.5,0.37932142857142864,9.478214285714284,0.8053214285714283,7.3578214285714285,0.002153892857142857,0.554,2.9098214285714277,0.0009773214285714285,1.6112857142857142,40.25714285714286,2.7004285714285716,2100.0,1.9557142857142857
batch-4-learning-100-regular-5,5790.3448275862065,1.0617241379310347,0.19942758620689657,0.34503448275862075,3352.4137931034484,0.3988620689655171,9.967586206896554,0.7804827586206898,7.928793103448276,0.0021906206896551723,0.5626206896551724,3.0420344827586203,0.0009811724137931035,1.5614827586206899,39.03448275862069,2.805103448275863,2100.0,1.9696551724137925
batch-2-learning-100-regular-2,4022.4,1.0628000000000002,0.171596,0.23916000000000004,2885.2,0.34308,8.578399999999998,0.86784,4.70552,0.0016267999999999999,0.56436,2.126280000000001,0.0007641199999999998,1.7349199999999998,43.38399999999999,2.1611999999999996,2100.4,1.8327999999999998
batch-5-learning-89-regular-3,7193.636363636364,1.0606060606060606,0.22023636363636362,0.42833333333333323,3705.151515151515,0.44045454545454543,11.013030303030304,0.7393636363636364,10.344636363636363,0.002470969696969697,0.560242424242424,3.9864848484848485,0.0010708181818181821,1.4783636363636365,36.97575757575757,3.4060909090909086,2101.818181818182,2.077878787878788
batch-1-learning-56-regular-5,3908.4,1.0620000000000003,0.16496,0.23236000000000004,2773.6,0.32983999999999997,8.2468,0.85112,4.34928,0.0016903999999999999,0.5537199999999999,2.15564,0.0008455600000000001,1.7011200000000002,42.51999999999999,2.07252,2100.8,1.7651999999999994
batch-3-learning-89-regular-3,4446.923076923077,1.0630769230769233,0.1745384615384615,0.2645769230769231,2932.3076923076924,0.34892307692307695,8.726153846153847,0.8303076923076923,5.597153846153846,0.0018963846153846153,0.5669615384615383,2.3207692307692307,0.00087,1.6624230769230768,41.553846153846166,2.338192307692308,2100.0,1.8946153846153846
batch-1-learning-89-regular-2,3934.4,1.0628000000000002,0.16582400000000003,0.23392,2789.6,0.33164,8.2956,0.8522000000000002,4.30848,0.0017276,0.5581999999999999,2.15796,0.00088304,1.7054000000000002,42.632000000000005,2.06804,2100.4,1.7652
batch-2-learning-100-regular-1,3933.6,1.0632000000000001,0.16542800000000002,0.23400000000000007,2781.2,0.33088000000000006,8.272,0.85616,4.59068,0.00165112,0.5626399999999999,2.1275599999999995,0.0007828000000000002,1.71088,42.79599999999999,2.13668,2100.0,1.8272
