Unit,MV,Augmented_MV,Budget,Exec_Time,OverBudget,RC_TIME,RC_NUM,RC_by_budget,SUCCESS,overhead_pctg
1,29.080000000000002,29.080000000000002,32.56546058654785,26.970500230789185,False,33.0,1,1.0,1,0.001223559063332745
1,29.080000000000002,29.080000000000002,32.56546058654785,26.904941082000732,False,32.0,1,1.0,1,0.0011893726101265406
2,29.2,29.2,32.56546058654785,27.140685081481934,False,66.0,2,2.0,1,0.002431773545946036
2,29.2,29.2,32.56546058654785,27.160621643066406,False,67.0,2,2.0,1,0.0024668065731516067
3,29.17,29.17,32.56546058654785,27.29046893119812,False,133.0,2,4.0,1,0.00487349632339795
3,29.17,29.17,32.56546058654785,27.417545557022095,False,137.0,2,4.0,1,0.004996800304938747
4,29.17,29.17,32.56546058654785,27.21852946281433,False,132.0,2,4.0,1,0.004849637456730975
4,29.17,29.17,32.56546058654785,27.264505863189697,False,131.0,2,4.0,1,0.004804781742876385
5,29.17,29.17,32.56546058654785,27.329330921173096,False,134.0,2,4.0,1,0.0049031569922622946
5,29.17,29.17,32.56546058654785,27.223665714263916,False,133.0,2,4.0,1,0.004885455228401305
6,29.17,29.17,32.56546058654785,27.48584532737732,False,234.0,2,7.0,1,0.008513472924441
6,29.17,29.17,32.56546058654785,27.526822090148926,False,243.0,2,7.0,1,0.008827753498176705
7,29.17,29.17,32.56546058654785,27.493026733398438,False,228.0,2,7.0,1,0.008293011977579987
7,29.17,29.17,32.56546058654785,27.42974066734314,False,233.0,2,7.0,1,0.008494429561902545
8,29.17,29.17,32.56546058654785,27.565465450286865,False,229.0,2,7.0,1,0.008307496218882706
8,29.17,29.17,32.56546058654785,27.416648626327515,False,232.0,2,7.0,1,0.008462011647084256
9,29.17,29.17,32.56546058654785,27.414629459381104,False,226.0,2,7.0,1,0.008243773651394887
9,29.17,29.17,32.56546058654785,27.46295166015625,False,238.0,2,7.0,1,0.00866622069416139
10,29.17,29.17,32.56546058654785,27.450249195098877,False,229.0,2,7.0,1,0.008342365068251801
10,29.17,29.17,32.56546058654785,27.401188850402832,False,234.0,2,7.0,1,0.008539775455639031
