Unit,MV,Augmented_MV,Budget,Exec_Time,OverBudget,RC_TIME,RC_NUM,RC_by_budget,SUCCESS,overhead_pctg
1,29.12,29.12,29.685251474380493,26.30212426185608,False,36.0,1,1.0,1,0.0013687107414441044
1,29.12,29.12,29.685251474380493,26.34144616127014,False,35.0,1,1.0,1,0.001328704573990343
2,29.03,29.03,29.685251474380493,26.613640069961548,False,67.0,2,2.0,1,0.0025175060541839213
2,29.03,29.03,29.685251474380493,26.65049719810486,False,66.0,2,2.0,1,0.002476501639327514
3,29.220000000000002,29.220000000000002,29.685251474380493,26.68232774734497,False,97.0,3,3.0,1,0.003635364984588048
3,29.220000000000002,29.220000000000002,29.685251474380493,26.632405757904053,False,99.0,3,3.0,1,0.003717275896888078
4,29.299999999999997,29.299999999999997,29.685251474380493,26.779033660888672,False,131.0,3,4.0,1,0.0048918867521096625
4,29.299999999999997,29.299999999999997,29.685251474380493,26.75414514541626,False,137.0,3,4.0,1,0.005120701829767563
5,29.299999999999997,29.299999999999997,29.685251474380493,26.758509159088135,False,132.0,3,4.0,1,0.004933010251625626
5,29.299999999999997,29.299999999999997,29.685251474380493,26.81629753112793,False,131.0,3,4.0,1,0.004885088996642333
6,29.24,29.24,29.685251474380493,27.248287200927734,False,162.0,3,5.0,1,0.0059453278220909355
6,29.24,29.24,29.685251474380493,26.837080478668213,False,195.0,3,6.0,1,0.007266066074325714
7,29.24,29.24,29.685251474380493,26.821887969970703,False,199.0,3,6.0,1,0.007419313667359911
7,29.24,29.24,29.685251474380493,26.813664436340332,False,203.0,3,6.0,1,0.007570766781316015
8,29.24,29.24,29.685251474380493,26.863009691238403,False,197.0,3,6.0,1,0.007333504408638665
8,29.24,29.24,29.685251474380493,26.84822154045105,False,210.0,3,6.0,1,0.007821747138208098
9,29.24,29.24,29.685251474380493,26.823657274246216,False,196.0,3,6.0,1,0.007306982712912249
9,29.24,29.24,29.685251474380493,26.790147304534912,False,200.0,3,6.0,1,0.007465431142521002
10,29.24,29.24,29.685251474380493,26.835090160369873,False,206.0,3,6.0,1,0.0076765160381022796
10,29.24,29.24,29.685251474380493,26.88679814338684,False,203.0,3,6.0,1,0.007550173840611457
